order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code,customer_city,customer_state,customer_segment,item_count,revenue,freight,unique_products,payment_type,payment_installments,payment_value,review_score,year,month,day_of_week,hour,quarter,is_weekend,total_order_value,delivery_days
ORD_011685,CUST_00215,delivered,2023-06-16 06:06:00,2023-06-16 12:06:00,2023-06-17 06:06:00,2023-07-01 06:06:00,2023-07-01 06:06:00,UNIQ_00215,39451,Manaus,CE,Wholesale,1,194.54,19.17,1,boleto,1,213.71,5.0,2023,6,4,6,2,0,213.70999999999998,15
ORD_011686,CUST_01707,delivered,2023-06-16 07:03:00,2023-06-17 05:03:00,2023-06-18 07:03:00,2023-06-24 07:03:00,2023-07-02 07:03:00,UNIQ_01707,29786,Rio de Janeiro,ES,B2B,1,82.67,59.38,1,credit_card,6,142.05,1.0,2023,6,4,7,2,0,142.05,8
ORD_011687,CUST_02651,delivered,2023-06-16 07:28:00,2023-06-16 16:28:00,2023-06-17 07:28:00,2023-06-23 07:28:00,2023-07-03 07:28:00,UNIQ_02651,36922,Rio de Janeiro,MA,Wholesale,1,95.3,20.97,1,debit_card,1,116.27,5.0,2023,6,4,7,2,0,116.27,7
ORD_011688,CUST_00525,delivered,2023-06-16 08:17:00,2023-06-16 13:17:00,2023-06-19 08:17:00,2023-07-04 08:17:00,2023-07-05 08:17:00,UNIQ_00525,63528,Fortaleza,CE,B2B,3,179.71,182.25,3,boleto,1,361.96,,2023,6,4,8,2,0,361.96000000000004,18
ORD_011689,CUST_00566,delivered,2023-06-16 09:01:00,2023-06-16 16:01:00,2023-06-18 09:01:00,2023-06-22 09:01:00,2023-07-07 09:01:00,UNIQ_00566,53933,Brasilia,CE,B2C,1,61.47,30.27,1,credit_card,6,91.74,,2023,6,4,9,2,0,91.74,6
ORD_011690,CUST_02424,delivered,2023-06-16 10:00:00,2023-06-17 03:00:00,2023-06-20 10:00:00,2023-06-23 10:00:00,2023-07-04 10:00:00,UNIQ_02424,90147,Curitiba,MG,B2C,2,104.31,86.67,2,voucher,1,190.98,4.0,2023,6,4,10,2,0,190.98000000000002,7
ORD_011691,CUST_00095,delivered,2023-06-16 10:05:00,2023-06-17 05:05:00,2023-06-20 10:05:00,2023-06-21 10:05:00,2023-07-13 10:05:00,UNIQ_00095,52504,Belo Horizonte,PR,Wholesale,3,261.5,88.14999999999999,3,boleto,6,349.65,5.0,2023,6,4,10,2,0,349.65,5
ORD_011692,CUST_00362,delivered,2023-06-16 11:28:00,2023-06-16 18:28:00,2023-06-19 11:28:00,2023-07-03 11:28:00,2023-07-11 11:28:00,UNIQ_00362,23104,Manaus,SC,B2B,1,39.22,18.71,1,voucher,3,57.93,4.0,2023,6,4,11,2,0,57.93,17
ORD_011693,CUST_00401,delivered,2023-06-16 14:21:00,2023-06-17 02:21:00,2023-06-21 14:21:00,2023-06-26 14:21:00,2023-07-09 14:21:00,UNIQ_00401,76244,Curitiba,DF,Wholesale,3,352.32000000000005,157.93,3,debit_card,6,510.25,5.0,2023,6,4,14,2,0,510.25000000000006,10
ORD_011694,CUST_02978,delivered,2023-06-16 15:22:00,2023-06-17 00:22:00,2023-06-19 15:22:00,2023-07-02 15:22:00,2023-07-14 15:22:00,UNIQ_02978,11238,Belo Horizonte,PR,B2C,1,62.82,16.63,1,boleto,2,79.45,2.0,2023,6,4,15,2,0,79.45,16
ORD_011695,CUST_00793,shipped,2023-06-16 15:24:00,2023-06-17 15:24:00,2023-06-19 15:24:00,2023-07-01 15:24:00,2023-06-25 15:24:00,UNIQ_00793,21359,Rio de Janeiro,MG,B2B,1,95.74,65.06,1,debit_card,1,160.8,3.0,2023,6,4,15,2,0,160.8,15
ORD_011696,CUST_02278,shipped,2023-06-16 16:36:00,2023-06-17 01:36:00,2023-06-18 16:36:00,2023-06-29 16:36:00,2023-07-10 16:36:00,UNIQ_02278,16632,Recife,RS,B2B,1,14.2,36.87,1,boleto,3,51.07,,2023,6,4,16,2,0,51.06999999999999,13
ORD_011697,CUST_01566,delivered,2023-06-16 16:55:00,2023-06-16 17:55:00,2023-06-21 16:55:00,2023-07-02 16:55:00,2023-07-13 16:55:00,UNIQ_01566,59308,Sao Paulo,AM,Wholesale,1,79.66,74.17,1,debit_card,1,153.83,4.0,2023,6,4,16,2,0,153.82999999999998,16
ORD_011698,CUST_00038,shipped,2023-06-16 18:13:00,2023-06-17 09:13:00,2023-06-21 18:13:00,2023-07-02 18:13:00,2023-07-05 18:13:00,UNIQ_00038,54118,Brasilia,RS,B2C,2,61.22,39.11,2,voucher,3,100.33,4.0,2023,6,4,18,2,0,100.33,16
ORD_011699,CUST_01145,delivered,2023-06-16 18:38:00,2023-06-16 21:38:00,2023-06-18 18:38:00,2023-07-03 18:38:00,2023-06-30 18:38:00,UNIQ_01145,28894,Belo Horizonte,CE,Wholesale,2,170.98,73.81,2,credit_card,1,244.79,2.0,2023,6,4,18,2,0,244.79,17
ORD_011700,CUST_01975,delivered,2023-06-16 19:31:00,2023-06-16 22:31:00,2023-06-18 19:31:00,2023-06-26 19:31:00,2023-06-27 19:31:00,UNIQ_01975,93318,Curitiba,SP,Wholesale,1,28.28,70.87,1,debit_card,3,99.15,1.0,2023,6,4,19,2,0,99.15,10
ORD_011701,CUST_02414,delivered,2023-06-16 21:40:00,2023-06-17 18:40:00,2023-06-18 21:40:00,2023-06-20 21:40:00,2023-07-13 21:40:00,UNIQ_02414,35006,Recife,MG,B2C,1,7.78,56.21,1,debit_card,1,63.99,5.0,2023,6,4,21,2,0,63.99,4
ORD_011702,CUST_01135,delivered,2023-06-17 07:41:00,2023-06-17 08:41:00,2023-06-19 07:41:00,2023-07-02 07:41:00,2023-07-03 07:41:00,UNIQ_01135,26547,Fortaleza,RJ,B2B,2,185.11,82.37,2,debit_card,1,267.48,3.0,2023,6,5,7,2,1,267.48,15
ORD_011703,CUST_02726,shipped,2023-06-17 08:24:00,2023-06-18 06:24:00,2023-06-20 08:24:00,2023-06-21 08:24:00,2023-07-17 08:24:00,UNIQ_02726,34704,Porto Alegre,MG,B2B,1,291.17,64.43,1,debit_card,1,355.6,5.0,2023,6,5,8,2,1,355.6,4
ORD_011704,CUST_01832,delivered,2023-06-17 08:35:00,2023-06-17 23:35:00,2023-06-20 08:35:00,2023-07-05 08:35:00,2023-06-30 08:35:00,UNIQ_01832,96760,Salvador,MA,Wholesale,2,178.84,90.31,2,boleto,12,269.15,,2023,6,5,8,2,1,269.15,18
ORD_011705,CUST_00327,delivered,2023-06-17 09:16:00,2023-06-17 15:16:00,2023-06-19 09:16:00,2023-06-25 09:16:00,2023-06-30 09:16:00,UNIQ_00327,98501,Belo Horizonte,DF,B2B,1,46.22,8.44,1,debit_card,1,54.66,4.0,2023,6,5,9,2,1,54.66,8
ORD_011706,CUST_02366,delivered,2023-06-17 09:22:00,2023-06-18 05:22:00,2023-06-19 09:22:00,2023-07-05 09:22:00,2023-07-04 09:22:00,UNIQ_02366,28321,Belo Horizonte,AM,B2C,1,90.62,44.95,1,boleto,1,135.57,4.0,2023,6,5,9,2,1,135.57,18
ORD_011707,CUST_02521,delivered,2023-06-17 10:15:00,2023-06-18 03:15:00,2023-06-20 10:15:00,2023-07-05 10:15:00,2023-06-24 10:15:00,UNIQ_02521,17754,Recife,SP,B2C,1,47.6,53.39,1,boleto,1,100.99,4.0,2023,6,5,10,2,1,100.99000000000001,18
ORD_011708,CUST_00064,delivered,2023-06-17 10:36:00,2023-06-17 22:36:00,2023-06-21 10:36:00,2023-06-25 10:36:00,2023-07-11 10:36:00,UNIQ_00064,47930,Porto Alegre,PA,Wholesale,1,95.1,61.13,1,debit_card,3,156.23,,2023,6,5,10,2,1,156.23,8
ORD_011709,CUST_00878,delivered,2023-06-17 12:11:00,2023-06-17 13:11:00,2023-06-21 12:11:00,2023-06-26 12:11:00,2023-07-14 12:11:00,UNIQ_00878,17146,Brasilia,SC,Wholesale,5,416.48,245.88,5,voucher,12,662.36,,2023,6,5,12,2,1,662.36,9
ORD_011710,CUST_02085,delivered,2023-06-17 13:44:00,2023-06-17 19:44:00,2023-06-22 13:44:00,2023-07-03 13:44:00,2023-07-05 13:44:00,UNIQ_02085,94562,Salvador,PR,B2B,1,20.61,42.09,1,voucher,2,62.7,4.0,2023,6,5,13,2,1,62.7,16
ORD_011711,CUST_00069,processing,2023-06-17 14:12:00,2023-06-17 22:12:00,2023-06-19 14:12:00,2023-07-01 14:12:00,2023-06-26 14:12:00,UNIQ_00069,46434,Belo Horizonte,ES,Wholesale,1,226.42,42.95,1,voucher,2,269.37,,2023,6,5,14,2,1,269.37,14
ORD_011712,CUST_00850,delivered,2023-06-17 15:15:00,2023-06-18 13:15:00,2023-06-19 15:15:00,2023-07-04 15:15:00,2023-06-27 15:15:00,UNIQ_00850,42951,Recife,BA,Wholesale,2,122.61,75.32,2,debit_card,6,197.93,4.0,2023,6,5,15,2,1,197.93,17
ORD_011713,CUST_01349,delivered,2023-06-17 15:24:00,2023-06-18 13:24:00,2023-06-22 15:24:00,2023-07-03 15:24:00,2023-06-28 15:24:00,UNIQ_01349,80804,Recife,MA,B2C,1,12.15,76.0,1,boleto,2,88.15,5.0,2023,6,5,15,2,1,88.15,16
ORD_011714,CUST_00497,delivered,2023-06-17 15:47:00,2023-06-17 16:47:00,2023-06-22 15:47:00,2023-06-22 15:47:00,2023-07-08 15:47:00,UNIQ_00497,67199,Manaus,RS,B2B,2,296.36,54.43,2,credit_card,3,350.79,5.0,2023,6,5,15,2,1,350.79,5
ORD_011715,CUST_02954,delivered,2023-06-17 16:38:00,2023-06-18 04:38:00,2023-06-21 16:38:00,2023-06-28 16:38:00,2023-07-02 16:38:00,UNIQ_02954,56457,Porto Alegre,DF,Wholesale,1,25.84,75.47,1,debit_card,3,101.31,5.0,2023,6,5,16,2,1,101.31,11
ORD_011716,CUST_02992,delivered,2023-06-17 17:22:00,2023-06-18 14:22:00,2023-06-20 17:22:00,2023-07-04 17:22:00,2023-07-10 17:22:00,UNIQ_02992,72324,Manaus,MG,B2B,4,423.45,173.38,4,credit_card,6,596.83,4.0,2023,6,5,17,2,1,596.8299999999999,17
ORD_011717,CUST_01051,shipped,2023-06-17 18:46:00,2023-06-18 18:46:00,2023-06-21 18:46:00,2023-07-03 18:46:00,2023-07-14 18:46:00,UNIQ_01051,91973,Salvador,PA,Wholesale,1,31.08,19.75,1,boleto,1,50.83,5.0,2023,6,5,18,2,1,50.83,16
ORD_011718,CUST_02135,delivered,2023-06-17 18:46:00,2023-06-17 19:46:00,2023-06-20 18:46:00,2023-07-03 18:46:00,2023-07-16 18:46:00,UNIQ_02135,18511,Porto Alegre,RS,B2B,1,470.79,7.82,1,boleto,1,478.61,3.0,2023,6,5,18,2,1,478.61,16
ORD_011719,CUST_02404,delivered,2023-06-17 21:20:00,2023-06-18 11:20:00,2023-06-20 21:20:00,2023-07-01 21:20:00,2023-06-27 21:20:00,UNIQ_02404,78712,Curitiba,PR,B2C,1,96.73,32.15,1,debit_card,12,128.88,2.0,2023,6,5,21,2,1,128.88,14
ORD_011720,CUST_01322,delivered,2023-06-17 21:48:00,2023-06-18 11:48:00,2023-06-22 21:48:00,2023-07-05 21:48:00,2023-07-06 21:48:00,UNIQ_01322,91205,Salvador,SP,B2C,1,15.34,77.36,1,boleto,12,92.7,4.0,2023,6,5,21,2,1,92.7,18
ORD_011721,CUST_02990,delivered,2023-06-17 22:00:00,2023-06-18 13:00:00,2023-06-19 22:00:00,2023-06-23 22:00:00,2023-06-28 22:00:00,UNIQ_02990,37710,Manaus,PE,B2C,1,58.38,48.49,1,debit_card,6,106.87,5.0,2023,6,5,22,2,1,106.87,6
ORD_011722,CUST_01008,delivered,2023-06-18 06:10:00,2023-06-18 10:10:00,2023-06-19 06:10:00,2023-07-04 06:10:00,2023-07-08 06:10:00,UNIQ_01008,67963,Sao Paulo,CE,B2B,1,225.04,78.72,1,voucher,1,303.76,5.0,2023,6,6,6,2,1,303.76,16
ORD_011723,CUST_02295,delivered,2023-06-18 06:50:00,2023-06-18 15:50:00,2023-06-20 06:50:00,2023-06-29 06:50:00,2023-07-18 06:50:00,UNIQ_02295,75191,Manaus,MA,B2B,1,97.75,16.83,1,voucher,2,114.58,5.0,2023,6,6,6,2,1,114.58,11
ORD_011724,CUST_00691,delivered,2023-06-18 08:34:00,2023-06-19 02:34:00,2023-06-23 08:34:00,2023-06-21 08:34:00,2023-07-14 08:34:00,UNIQ_00691,94246,Rio de Janeiro,PE,Wholesale,2,331.84000000000003,53.54,2,boleto,6,385.38,4.0,2023,6,6,8,2,1,385.38000000000005,3
ORD_011725,CUST_02942,delivered,2023-06-18 08:40:00,2023-06-18 19:40:00,2023-06-23 08:40:00,2023-06-26 08:40:00,2023-07-11 08:40:00,UNIQ_02942,98346,Curitiba,GO,B2B,2,88.95,15.82,2,credit_card,1,104.77,,2023,6,6,8,2,1,104.77000000000001,8
ORD_011726,CUST_02333,delivered,2023-06-18 10:20:00,2023-06-18 18:20:00,2023-06-19 10:20:00,2023-06-26 10:20:00,2023-07-06 10:20:00,UNIQ_02333,60639,Fortaleza,MA,B2B,2,151.37,62.48,2,boleto,12,213.85,,2023,6,6,10,2,1,213.85,8
ORD_011727,CUST_01188,delivered,2023-06-18 10:26:00,2023-06-18 18:26:00,2023-06-19 10:26:00,2023-07-03 10:26:00,2023-06-30 10:26:00,UNIQ_01188,66450,Curitiba,AM,Wholesale,2,167.71,25.529999999999998,2,credit_card,6,193.24,5.0,2023,6,6,10,2,1,193.24,15
ORD_011728,CUST_01262,delivered,2023-06-18 10:47:00,2023-06-19 08:47:00,2023-06-20 10:47:00,2023-06-24 10:47:00,2023-06-25 10:47:00,UNIQ_01262,99241,Recife,RJ,B2B,1,311.82,45.77,1,debit_card,3,357.59,,2023,6,6,10,2,1,357.59,6
ORD_011729,CUST_00301,delivered,2023-06-18 12:07:00,2023-06-18 19:07:00,2023-06-20 12:07:00,2023-06-25 12:07:00,2023-07-05 12:07:00,UNIQ_00301,82845,Rio de Janeiro,MA,B2C,1,91.5,18.65,1,debit_card,6,110.15,5.0,2023,6,6,12,2,1,110.15,7
ORD_011730,CUST_02414,delivered,2023-06-18 19:38:00,2023-06-18 23:38:00,2023-06-22 19:38:00,2023-06-27 19:38:00,2023-07-08 19:38:00,UNIQ_02414,35006,Recife,MG,B2C,1,32.03,75.23,1,boleto,2,107.26,2.0,2023,6,6,19,2,1,107.26,9
ORD_011731,CUST_02914,delivered,2023-06-18 20:41:00,2023-06-19 12:41:00,2023-06-22 20:41:00,2023-06-29 20:41:00,2023-07-16 20:41:00,UNIQ_02914,18908,Fortaleza,CE,B2C,1,48.22,17.1,1,debit_card,1,65.32,5.0,2023,6,6,20,2,1,65.32,11
ORD_011732,CUST_00500,shipped,2023-06-18 20:45:00,2023-06-18 23:45:00,2023-06-19 20:45:00,2023-06-29 20:45:00,2023-07-08 20:45:00,UNIQ_00500,25157,Sao Paulo,PA,B2B,1,70.41,36.24,1,boleto,1,106.65,3.0,2023,6,6,20,2,1,106.65,11
ORD_011733,CUST_01064,delivered,2023-06-19 07:29:00,2023-06-19 16:29:00,2023-06-24 07:29:00,2023-07-02 07:29:00,2023-06-26 07:29:00,UNIQ_01064,89806,Recife,SP,B2C,2,163.19,104.56,2,debit_card,2,267.75,4.0,2023,6,0,7,2,0,267.75,13
ORD_011734,CUST_01883,delivered,2023-06-19 08:04:00,2023-06-19 23:04:00,2023-06-20 08:04:00,2023-07-06 08:04:00,2023-07-06 08:04:00,UNIQ_01883,20993,Brasilia,SC,B2B,1,31.73,6.8,1,credit_card,12,38.53,5.0,2023,6,0,8,2,0,38.53,17
ORD_011735,CUST_02308,delivered,2023-06-19 08:12:00,2023-06-20 03:12:00,2023-06-22 08:12:00,2023-06-27 08:12:00,2023-07-18 08:12:00,UNIQ_02308,74866,Manaus,ES,B2B,1,114.55,7.51,1,credit_card,1,122.06,4.0,2023,6,0,8,2,0,122.06,8
ORD_011736,CUST_02995,delivered,2023-06-19 09:05:00,2023-06-19 20:05:00,2023-06-23 09:05:00,2023-06-30 09:05:00,2023-07-14 09:05:00,UNIQ_02995,19744,Manaus,RJ,Wholesale,1,33.16,51.33,1,debit_card,3,84.49,3.0,2023,6,0,9,2,0,84.49,11
ORD_011737,CUST_00196,delivered,2023-06-19 12:44:00,2023-06-20 00:44:00,2023-06-23 12:44:00,2023-06-30 12:44:00,2023-07-14 12:44:00,UNIQ_00196,82063,Recife,PA,B2B,2,96.99000000000001,45.91,2,boleto,6,142.9,,2023,6,0,12,2,0,142.9,11
ORD_011738,CUST_01482,shipped,2023-06-19 13:56:00,2023-06-19 22:56:00,2023-06-20 13:56:00,2023-06-24 13:56:00,2023-07-14 13:56:00,UNIQ_01482,54424,Porto Alegre,ES,Wholesale,4,169.91000000000003,205.88,4,boleto,6,375.79,5.0,2023,6,0,13,2,0,375.79,5
ORD_011739,CUST_00956,delivered,2023-06-19 17:47:00,2023-06-20 17:47:00,2023-06-20 17:47:00,2023-07-06 17:47:00,2023-07-19 17:47:00,UNIQ_00956,44675,Belo Horizonte,ES,B2B,5,249.26,173.78,5,voucher,12,423.04,4.0,2023,6,0,17,2,0,423.03999999999996,17
ORD_011740,CUST_01261,processing,2023-06-19 17:54:00,2023-06-19 20:54:00,2023-06-22 17:54:00,2023-07-05 17:54:00,2023-07-19 17:54:00,UNIQ_01261,96400,Manaus,SC,Wholesale,1,125.02,39.11,1,boleto,1,164.13,5.0,2023,6,0,17,2,0,164.13,16
ORD_011741,CUST_01805,delivered,2023-06-19 18:34:00,2023-06-20 00:34:00,2023-06-20 18:34:00,2023-06-30 18:34:00,2023-07-02 18:34:00,UNIQ_01805,97833,Porto Alegre,ES,B2B,2,202.35,88.73,2,debit_card,1,291.08,5.0,2023,6,0,18,2,0,291.08,11
ORD_011742,CUST_00525,delivered,2023-06-19 21:40:00,2023-06-20 16:40:00,2023-06-20 21:40:00,2023-07-09 21:40:00,2023-06-30 21:40:00,UNIQ_00525,63528,Fortaleza,CE,B2B,1,216.38,39.07,1,boleto,1,255.45,,2023,6,0,21,2,0,255.45,20
ORD_011743,CUST_02298,shipped,2023-06-20 07:07:00,2023-06-21 01:07:00,2023-06-21 07:07:00,2023-06-28 07:07:00,2023-07-17 07:07:00,UNIQ_02298,61543,Brasilia,DF,B2C,1,371.62,74.23,1,voucher,6,445.85,3.0,2023,6,1,7,2,0,445.85,8
ORD_011744,CUST_00981,delivered,2023-06-20 07:47:00,2023-06-21 06:47:00,2023-06-23 07:47:00,2023-07-06 07:47:00,2023-06-29 07:47:00,UNIQ_00981,45683,Curitiba,SP,B2B,1,84.54,72.78,1,debit_card,1,157.32,5.0,2023,6,1,7,2,0,157.32,16
ORD_011745,CUST_02411,delivered,2023-06-20 08:25:00,2023-06-20 14:25:00,2023-06-25 08:25:00,2023-06-26 08:25:00,2023-07-15 08:25:00,UNIQ_02411,14138,Sao Paulo,AM,Wholesale,4,449.28,222.41,4,debit_card,1,671.69,2.0,2023,6,1,8,2,0,671.6899999999999,6
ORD_011746,CUST_01469,canceled,2023-06-20 08:45:00,2023-06-20 18:45:00,2023-06-21 08:45:00,2023-07-02 08:45:00,2023-07-11 08:45:00,UNIQ_01469,76263,Brasilia,PR,B2B,1,103.51,47.25,1,credit_card,1,150.76,5.0,2023,6,1,8,2,0,150.76,12
ORD_011747,CUST_00381,delivered,2023-06-20 09:30:00,2023-06-21 04:30:00,2023-06-24 09:30:00,2023-07-09 09:30:00,2023-07-05 09:30:00,UNIQ_00381,11025,Curitiba,BA,B2C,1,87.39,65.09,1,debit_card,2,152.48,5.0,2023,6,1,9,2,0,152.48000000000002,19
ORD_011748,CUST_01675,delivered,2023-06-20 12:17:00,2023-06-20 18:17:00,2023-06-22 12:17:00,2023-06-25 12:17:00,2023-07-09 12:17:00,UNIQ_01675,79547,Manaus,PR,B2B,2,87.72,119.73,2,credit_card,3,207.45,5.0,2023,6,1,12,2,0,207.45,5
ORD_011749,CUST_01943,delivered,2023-06-20 13:00:00,2023-06-20 19:00:00,2023-06-22 13:00:00,2023-06-23 13:00:00,2023-07-08 13:00:00,UNIQ_01943,88215,Rio de Janeiro,BA,B2C,1,18.54,49.29,1,boleto,1,67.83,3.0,2023,6,1,13,2,0,67.83,3
ORD_011750,CUST_00881,delivered,2023-06-20 13:43:00,2023-06-20 14:43:00,2023-06-21 13:43:00,2023-07-03 13:43:00,2023-07-09 13:43:00,UNIQ_00881,26551,Recife,MA,Wholesale,1,181.19,53.3,1,boleto,1,234.49,5.0,2023,6,1,13,2,0,234.49,13
ORD_011751,CUST_02620,delivered,2023-06-20 15:43:00,2023-06-20 21:43:00,2023-06-23 15:43:00,2023-07-08 15:43:00,2023-07-03 15:43:00,UNIQ_02620,58971,Recife,RJ,B2B,2,98.78,79.82,2,boleto,1,178.6,4.0,2023,6,1,15,2,0,178.6,18
ORD_011752,CUST_00231,delivered,2023-06-20 16:55:00,2023-06-21 09:55:00,2023-06-22 16:55:00,2023-07-09 16:55:00,2023-07-17 16:55:00,UNIQ_00231,53309,Manaus,DF,B2C,1,197.46,33.94,1,debit_card,2,231.4,4.0,2023,6,1,16,2,0,231.4,19
ORD_011753,CUST_02312,delivered,2023-06-20 18:13:00,2023-06-21 16:13:00,2023-06-25 18:13:00,2023-06-25 18:13:00,2023-07-13 18:13:00,UNIQ_02312,71680,Salvador,PA,B2B,2,205.60999999999999,63.13,2,voucher,2,268.74,3.0,2023,6,1,18,2,0,268.74,5
ORD_011754,CUST_01358,delivered,2023-06-20 20:21:00,2023-06-21 14:21:00,2023-06-23 20:21:00,2023-07-10 20:21:00,2023-07-01 20:21:00,UNIQ_01358,63492,Porto Alegre,CE,Wholesale,3,163.73,176.49,3,voucher,3,340.22,4.0,2023,6,1,20,2,0,340.22,20
ORD_011755,CUST_02985,delivered,2023-06-20 22:36:00,2023-06-21 01:36:00,2023-06-22 22:36:00,2023-06-30 22:36:00,2023-07-08 22:36:00,UNIQ_02985,84167,Fortaleza,GO,B2B,1,40.55,21.25,1,voucher,2,61.8,1.0,2023,6,1,22,2,0,61.8,10
ORD_011756,CUST_00906,delivered,2023-06-21 06:50:00,2023-06-21 18:50:00,2023-06-26 06:50:00,2023-06-30 06:50:00,2023-07-11 06:50:00,UNIQ_00906,29555,Rio de Janeiro,MG,B2B,1,47.59,5.99,1,boleto,1,53.58,5.0,2023,6,2,6,2,0,53.580000000000005,9
ORD_011757,CUST_00517,delivered,2023-06-21 06:57:00,2023-06-22 03:57:00,2023-06-22 06:57:00,2023-07-10 06:57:00,2023-07-17 06:57:00,UNIQ_00517,91678,Belo Horizonte,MA,B2C,1,38.34,17.56,1,debit_card,6,55.9,4.0,2023,6,2,6,2,0,55.900000000000006,19
ORD_011758,CUST_02694,shipped,2023-06-21 07:44:00,2023-06-21 13:44:00,2023-06-22 07:44:00,2023-06-24 07:44:00,2023-06-29 07:44:00,UNIQ_02694,68790,Curitiba,MG,B2B,1,31.06,28.92,1,credit_card,1,59.98,5.0,2023,6,2,7,2,0,59.980000000000004,3
ORD_011759,CUST_02991,delivered,2023-06-21 08:19:00,2023-06-21 10:19:00,2023-06-24 08:19:00,2023-07-09 08:19:00,2023-07-03 08:19:00,UNIQ_02991,84289,Recife,PR,Wholesale,2,56.55,94.99,2,debit_card,3,151.54,5.0,2023,6,2,8,2,0,151.54,18
ORD_011760,CUST_01614,shipped,2023-06-21 08:28:00,2023-06-22 01:28:00,2023-06-26 08:28:00,2023-06-24 08:28:00,2023-07-14 08:28:00,UNIQ_01614,49507,Sao Paulo,SP,B2B,2,61.75,73.1,2,credit_card,3,134.85,5.0,2023,6,2,8,2,0,134.85,3
ORD_011761,CUST_02022,delivered,2023-06-21 08:43:00,2023-06-22 03:43:00,2023-06-25 08:43:00,2023-07-01 08:43:00,2023-07-12 08:43:00,UNIQ_02022,16265,Fortaleza,GO,B2B,2,115.53,122.89,2,voucher,1,238.42,,2023,6,2,8,2,0,238.42000000000002,10
ORD_011762,CUST_00033,delivered,2023-06-21 09:07:00,2023-06-22 07:07:00,2023-06-25 09:07:00,2023-07-01 09:07:00,2023-07-18 09:07:00,UNIQ_00033,65392,Porto Alegre,MG,Wholesale,2,206.23000000000002,77.9,2,credit_card,2,284.13,5.0,2023,6,2,9,2,0,284.13,10
ORD_011763,CUST_02280,delivered,2023-06-21 10:01:00,2023-06-21 22:01:00,2023-06-24 10:01:00,2023-06-27 10:01:00,2023-07-10 10:01:00,UNIQ_02280,60351,Curitiba,SC,B2C,3,142.47,82.53,3,debit_card,2,225.0,5.0,2023,6,2,10,2,0,225.0,6
ORD_011764,CUST_01048,shipped,2023-06-21 10:46:00,2023-06-21 15:46:00,2023-06-22 10:46:00,2023-07-05 10:46:00,2023-06-30 10:46:00,UNIQ_01048,57419,Rio de Janeiro,RJ,Wholesale,1,72.57,38.69,1,debit_card,6,111.26,,2023,6,2,10,2,0,111.25999999999999,14
ORD_011765,CUST_02092,delivered,2023-06-21 11:34:00,2023-06-21 15:34:00,2023-06-26 11:34:00,2023-07-06 11:34:00,2023-07-20 11:34:00,UNIQ_02092,30111,Curitiba,SP,B2C,4,296.32,164.01,4,boleto,1,460.33,2.0,2023,6,2,11,2,0,460.33,15
ORD_011766,CUST_02118,delivered,2023-06-21 13:30:00,2023-06-22 04:30:00,2023-06-22 13:30:00,2023-07-07 13:30:00,2023-07-17 13:30:00,UNIQ_02118,68493,Belo Horizonte,RJ,B2C,3,77.33,154.01,3,debit_card,1,231.34,5.0,2023,6,2,13,2,0,231.33999999999997,16
ORD_011767,CUST_01655,canceled,2023-06-21 13:44:00,2023-06-22 02:44:00,2023-06-25 13:44:00,2023-07-09 13:44:00,2023-07-12 13:44:00,UNIQ_01655,57428,Salvador,BA,B2C,2,166.25,106.9,2,credit_card,6,273.15,5.0,2023,6,2,13,2,0,273.15,18
ORD_011768,CUST_02568,delivered,2023-06-21 15:22:00,2023-06-22 09:22:00,2023-06-23 15:22:00,2023-06-24 15:22:00,2023-07-20 15:22:00,UNIQ_02568,90079,Manaus,MA,B2C,2,99.43,54.64,2,voucher,6,154.07,,2023,6,2,15,2,0,154.07,3
ORD_011769,CUST_02166,delivered,2023-06-21 15:40:00,2023-06-21 16:40:00,2023-06-26 15:40:00,2023-07-04 15:40:00,2023-07-11 15:40:00,UNIQ_02166,63843,Sao Paulo,GO,Wholesale,1,140.32,76.26,1,boleto,3,216.58,5.0,2023,6,2,15,2,0,216.57999999999998,13
ORD_011770,CUST_01696,delivered,2023-06-21 15:49:00,2023-06-21 19:49:00,2023-06-25 15:49:00,2023-06-30 15:49:00,2023-07-15 15:49:00,UNIQ_01696,83889,Porto Alegre,PA,B2C,2,122.32,94.91,2,debit_card,2,217.23,,2023,6,2,15,2,0,217.23,9
ORD_011771,CUST_01359,delivered,2023-06-21 16:53:00,2023-06-21 22:53:00,2023-06-24 16:53:00,2023-07-01 16:53:00,2023-06-30 16:53:00,UNIQ_01359,46666,Manaus,GO,B2C,1,84.42,8.81,1,debit_card,6,93.23,5.0,2023,6,2,16,2,0,93.23,10
ORD_011772,CUST_01557,delivered,2023-06-21 18:06:00,2023-06-22 08:06:00,2023-06-22 18:06:00,2023-06-25 18:06:00,2023-07-05 18:06:00,UNIQ_01557,96159,Rio de Janeiro,RJ,B2C,3,354.34,129.51999999999998,3,voucher,1,483.86,3.0,2023,6,2,18,2,0,483.85999999999996,4
