review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_179667,ORD_011288,5,Order Review,Great product!,2023-05-20 14:11:00,2023-05-25 14:11:00
REV_679871,ORD_011289,5,Order Review,Excellent quality.,2023-05-24 15:30:00,2023-06-03 15:30:00
REV_922289,ORD_011290,2,Order Review,Not as described.,2023-06-02 16:20:00,2023-06-08 16:20:00
REV_451710,ORD_011291,4,Order Review,Decent quality.,2023-06-13 16:51:00,2023-06-18 16:51:00
REV_737266,ORD_011293,5,Order Review,Very satisfied.,2023-05-29 20:44:00,2023-06-02 20:44:00
REV_846570,ORD_011294,5,Order Review,Excellent quality.,2023-05-24 22:00:00,2023-05-30 22:00:00
REV_453885,ORD_011295,2,Order Review,Poor quality.,2023-05-29 22:22:00,2023-06-05 22:22:00
REV_464343,ORD_011296,5,Order Review,Highly recommend!,2023-05-22 07:03:00,2023-05-29 07:03:00
REV_498662,ORD_011297,4,Order Review,Happy with purchase.,2023-06-12 07:51:00,2023-06-17 07:51:00
REV_758219,ORD_011298,4,Order Review,Good product.,2023-05-23 07:54:00,2023-05-31 07:54:00
REV_517514,ORD_011299,5,Order Review,Excellent quality.,2023-05-29 08:18:00,2023-05-31 08:18:00
REV_794911,ORD_011300,3,Order Review,Average.,2023-06-11 09:34:00,2023-06-21 09:34:00
REV_327103,ORD_011301,2,Order Review,Disappointed.,2023-05-30 10:16:00,2023-06-08 10:16:00
REV_173749,ORD_011302,3,Order Review,Average.,2023-06-03 11:49:00,2023-06-07 11:49:00
REV_390920,ORD_011303,2,Order Review,Expected better.,2023-05-21 12:25:00,2023-05-28 12:25:00
REV_708835,ORD_011304,1,Order Review,Complete waste.,2023-06-09 15:23:00,2023-06-18 15:23:00
REV_657312,ORD_011305,5,Order Review,Great product!,2023-06-10 16:41:00,2023-06-17 16:41:00
REV_410458,ORD_011306,5,Order Review,Excellent quality.,2023-06-05 20:07:00,2023-06-09 20:07:00
REV_157972,ORD_011307,2,Order Review,Not as described.,2023-05-28 10:37:00,2023-06-03 10:37:00
REV_157389,ORD_011309,5,Order Review,Great product!,2023-06-08 12:15:00,2023-06-09 12:15:00
REV_170643,ORD_011311,4,Order Review,Happy with purchase.,2023-05-22 13:01:00,2023-05-24 13:01:00
REV_450155,ORD_011312,1,Order Review,Do not buy.,2023-06-11 13:12:00,2023-06-16 13:12:00
REV_665167,ORD_011313,5,Order Review,Very satisfied.,2023-05-31 13:40:00,2023-06-03 13:40:00
REV_416523,ORD_011314,5,Order Review,Very satisfied.,2023-05-28 13:44:00,2023-06-04 13:44:00
REV_211730,ORD_011315,5,Order Review,Excellent quality.,2023-05-30 13:57:00,2023-06-05 13:57:00
REV_479087,ORD_011316,5,Order Review,Very satisfied.,2023-06-13 14:19:00,2023-06-21 14:19:00
REV_790324,ORD_011318,5,Order Review,Very satisfied.,2023-06-15 15:29:00,2023-06-24 15:29:00
REV_835043,ORD_011319,3,Order Review,Average.,2023-05-28 16:32:00,2023-06-05 16:32:00
REV_429729,ORD_011321,4,Order Review,Happy with purchase.,2023-06-05 20:03:00,2023-06-12 20:03:00
REV_218302,ORD_011322,1,Order Review,Terrible!,2023-06-12 20:06:00,2023-06-15 20:06:00
REV_660293,ORD_011323,5,Order Review,Great product!,2023-06-10 22:28:00,2023-06-16 22:28:00
REV_386590,ORD_011324,4,Order Review,Decent quality.,2023-06-13 06:14:00,2023-06-21 06:14:00
REV_285323,ORD_011325,5,Order Review,Great product!,2023-05-27 06:48:00,2023-06-04 06:48:00
REV_182524,ORD_011327,1,Order Review,Very unhappy.,2023-05-31 12:21:00,2023-06-08 12:21:00
REV_813670,ORD_011328,5,Order Review,Very satisfied.,2023-05-31 12:28:00,2023-06-04 12:28:00
REV_233551,ORD_011329,5,Order Review,Great product!,2023-06-05 15:56:00,2023-06-13 15:56:00
REV_691617,ORD_011330,5,Order Review,Highly recommend!,2023-05-25 16:08:00,2023-06-04 16:08:00
REV_345988,ORD_011332,4,Order Review,Happy with purchase.,2023-06-03 16:34:00,2023-06-11 16:34:00
REV_550015,ORD_011333,4,Order Review,Happy with purchase.,2023-05-27 16:42:00,2023-06-02 16:42:00
REV_938197,ORD_011334,5,Order Review,Excellent quality.,2023-06-10 17:14:00,2023-06-19 17:14:00
REV_937631,ORD_011335,3,Order Review,OK for the price.,2023-06-16 17:18:00,2023-06-21 17:18:00
REV_982613,ORD_011336,5,Order Review,Excellent quality.,2023-06-13 17:32:00,2023-06-14 17:32:00
REV_241441,ORD_011338,5,Order Review,Highly recommend!,2023-05-30 17:55:00,2023-05-31 17:55:00
REV_543824,ORD_011339,5,Order Review,Very satisfied.,2023-06-02 08:09:00,2023-06-07 08:09:00
REV_549091,ORD_011340,5,Order Review,Excellent quality.,2023-05-29 09:16:00,2023-05-30 09:16:00
REV_483821,ORD_011342,5,Order Review,Very satisfied.,2023-05-29 11:14:00,2023-06-04 11:14:00
REV_733094,ORD_011343,2,Order Review,Poor quality.,2023-05-30 12:41:00,2023-06-09 12:41:00
REV_713709,ORD_011344,4,Order Review,Decent quality.,2023-06-01 13:20:00,2023-06-03 13:20:00
REV_358473,ORD_011346,5,Order Review,Very satisfied.,2023-06-02 19:18:00,2023-06-11 19:18:00
REV_269645,ORD_011348,5,Order Review,Highly recommend!,2023-05-31 21:16:00,2023-06-05 21:16:00
REV_375732,ORD_011349,4,Order Review,Happy with purchase.,2023-06-01 22:10:00,2023-06-08 22:10:00
REV_862921,ORD_011350,5,Order Review,Great product!,2023-06-04 08:17:00,2023-06-09 08:17:00
REV_491749,ORD_011352,5,Order Review,Highly recommend!,2023-06-04 10:02:00,2023-06-13 10:02:00
REV_691762,ORD_011353,3,Order Review,OK for the price.,2023-06-07 10:51:00,2023-06-12 10:51:00
REV_761477,ORD_011354,5,Order Review,Great product!,2023-06-18 11:25:00,2023-06-28 11:25:00
REV_296612,ORD_011355,5,Order Review,Highly recommend!,2023-06-12 11:30:00,2023-06-19 11:30:00
REV_835756,ORD_011356,3,Order Review,OK for the price.,2023-06-01 13:32:00,2023-06-11 13:32:00
REV_172229,ORD_011357,5,Order Review,Excellent quality.,2023-06-03 14:29:00,2023-06-08 14:29:00
REV_652945,ORD_011358,1,Order Review,Complete waste.,2023-06-16 14:54:00,2023-06-20 14:54:00
REV_557953,ORD_011359,1,Order Review,Terrible!,2023-06-09 15:29:00,2023-06-12 15:29:00
REV_926858,ORD_011360,4,Order Review,Happy with purchase.,2023-05-28 16:24:00,2023-06-04 16:24:00
REV_134537,ORD_011361,5,Order Review,Very satisfied.,2023-06-06 17:16:00,2023-06-15 17:16:00
REV_211987,ORD_011362,3,Order Review,OK for the price.,2023-06-08 20:15:00,2023-06-14 20:15:00
REV_833120,ORD_011363,3,Order Review,Could be better.,2023-06-12 20:25:00,2023-06-16 20:25:00
REV_880661,ORD_011367,5,Order Review,Highly recommend!,2023-06-04 09:03:00,2023-06-10 09:03:00
REV_155899,ORD_011368,4,Order Review,Good product.,2023-06-01 11:13:00,2023-06-10 11:13:00
REV_337801,ORD_011370,5,Order Review,Very satisfied.,2023-06-11 14:53:00,2023-06-12 14:53:00
REV_639353,ORD_011371,4,Order Review,Good product.,2023-06-10 18:07:00,2023-06-18 18:07:00
REV_814180,ORD_011372,5,Order Review,Excellent quality.,2023-06-19 19:01:00,2023-06-27 19:01:00
REV_528914,ORD_011375,4,Order Review,Decent quality.,2023-06-05 12:48:00,2023-06-07 12:48:00
REV_862803,ORD_011376,5,Order Review,Excellent quality.,2023-06-19 13:14:00,2023-06-29 13:14:00
REV_619441,ORD_011377,4,Order Review,Decent quality.,2023-05-29 13:28:00,2023-05-31 13:28:00
REV_152619,ORD_011378,5,Order Review,Highly recommend!,2023-06-19 13:33:00,2023-06-28 13:33:00
REV_959215,ORD_011379,5,Order Review,Highly recommend!,2023-06-11 14:09:00,2023-06-20 14:09:00
REV_983219,ORD_011380,5,Order Review,Excellent quality.,2023-05-29 15:08:00,2023-06-03 15:08:00
REV_998084,ORD_011381,5,Order Review,Great product!,2023-06-14 15:30:00,2023-06-18 15:30:00
REV_517762,ORD_011382,5,Order Review,Highly recommend!,2023-05-27 19:54:00,2023-06-05 19:54:00
REV_479061,ORD_011384,4,Order Review,Decent quality.,2023-06-01 20:34:00,2023-06-11 20:34:00
REV_526958,ORD_011385,5,Order Review,Excellent quality.,2023-06-03 21:08:00,2023-06-13 21:08:00
REV_902437,ORD_011386,5,Order Review,Great product!,2023-06-05 07:48:00,2023-06-15 07:48:00
REV_905025,ORD_011387,2,Order Review,Not as described.,2023-06-22 07:57:00,2023-06-29 07:57:00
REV_856750,ORD_011389,2,Order Review,Disappointed.,2023-06-09 09:16:00,2023-06-19 09:16:00
REV_866383,ORD_011390,3,Order Review,OK for the price.,2023-06-03 10:46:00,2023-06-10 10:46:00
REV_406837,ORD_011391,4,Order Review,Decent quality.,2023-06-01 11:04:00,2023-06-03 11:04:00
REV_264259,ORD_011392,5,Order Review,Very satisfied.,2023-06-04 12:15:00,2023-06-10 12:15:00
REV_291950,ORD_011393,5,Order Review,Highly recommend!,2023-06-20 16:08:00,2023-06-29 16:08:00
REV_124304,ORD_011394,4,Order Review,Good product.,2023-05-29 19:32:00,2023-06-05 19:32:00
REV_433145,ORD_011395,4,Order Review,Good product.,2023-06-05 21:00:00,2023-06-12 21:00:00
REV_281872,ORD_011396,1,Order Review,Do not buy.,2023-06-10 07:20:00,2023-06-20 07:20:00
REV_268570,ORD_011397,3,Order Review,Nothing special.,2023-06-18 09:49:00,2023-06-20 09:49:00
REV_555899,ORD_011398,4,Order Review,Decent quality.,2023-06-01 11:39:00,2023-06-10 11:39:00
REV_847405,ORD_011400,5,Order Review,Highly recommend!,2023-06-16 12:09:00,2023-06-17 12:09:00
REV_882350,ORD_011401,2,Order Review,Poor quality.,2023-06-12 14:13:00,2023-06-16 14:13:00
REV_374643,ORD_011402,2,Order Review,Disappointed.,2023-06-04 15:08:00,2023-06-08 15:08:00
REV_273544,ORD_011403,3,Order Review,OK for the price.,2023-06-01 17:34:00,2023-06-04 17:34:00
REV_802215,ORD_011404,5,Order Review,Very satisfied.,2023-06-12 17:36:00,2023-06-20 17:36:00
REV_281989,ORD_011405,5,Order Review,Highly recommend!,2023-05-31 18:23:00,2023-06-05 18:23:00
REV_491849,ORD_011406,5,Order Review,Great product!,2023-06-04 20:35:00,2023-06-13 20:35:00
REV_973364,ORD_011407,4,Order Review,Works well.,2023-06-21 06:05:00,2023-06-24 06:05:00
REV_545106,ORD_011408,5,Order Review,Great product!,2023-06-16 08:52:00,2023-06-25 08:52:00
REV_560715,ORD_011409,5,Order Review,Highly recommend!,2023-06-05 10:30:00,2023-06-13 10:30:00
REV_464364,ORD_011410,4,Order Review,Decent quality.,2023-06-19 11:45:00,2023-06-29 11:45:00
REV_419035,ORD_011411,5,Order Review,Great product!,2023-06-10 13:16:00,2023-06-17 13:16:00
REV_486703,ORD_011412,4,Order Review,Decent quality.,2023-06-02 14:11:00,2023-06-10 14:11:00
REV_514555,ORD_011413,5,Order Review,Excellent quality.,2023-06-13 16:05:00,2023-06-22 16:05:00
REV_922634,ORD_011414,5,Order Review,Highly recommend!,2023-06-24 17:14:00,2023-07-01 17:14:00
REV_633595,ORD_011415,5,Order Review,Very satisfied.,2023-06-03 18:29:00,2023-06-10 18:29:00
REV_928899,ORD_011416,5,Order Review,Excellent quality.,2023-06-17 18:57:00,2023-06-26 18:57:00
REV_252442,ORD_011417,2,Order Review,Expected better.,2023-06-07 19:57:00,2023-06-16 19:57:00
REV_309010,ORD_011418,3,Order Review,Nothing special.,2023-06-01 20:00:00,2023-06-05 20:00:00
REV_970071,ORD_011419,5,Order Review,Very satisfied.,2023-06-02 20:51:00,2023-06-08 20:51:00
REV_154462,ORD_011420,5,Order Review,Highly recommend!,2023-06-23 07:08:00,2023-06-24 07:08:00
REV_678896,ORD_011421,5,Order Review,Highly recommend!,2023-06-21 07:15:00,2023-06-26 07:15:00
REV_492323,ORD_011422,4,Order Review,Works well.,2023-06-14 07:56:00,2023-06-19 07:56:00
REV_865641,ORD_011425,4,Order Review,Good product.,2023-06-23 11:00:00,2023-06-29 11:00:00
REV_987264,ORD_011426,5,Order Review,Highly recommend!,2023-06-10 11:59:00,2023-06-18 11:59:00
REV_607001,ORD_011427,5,Order Review,Excellent quality.,2023-06-14 13:00:00,2023-06-18 13:00:00
REV_901657,ORD_011429,4,Order Review,Works well.,2023-06-18 13:30:00,2023-06-25 13:30:00
REV_333890,ORD_011430,4,Order Review,Happy with purchase.,2023-06-08 13:55:00,2023-06-16 13:55:00
REV_476204,ORD_011432,5,Order Review,Excellent quality.,2023-06-21 18:06:00,2023-06-29 18:06:00
REV_155815,ORD_011433,4,Order Review,Works well.,2023-06-13 19:37:00,2023-06-20 19:37:00
REV_681569,ORD_011434,3,Order Review,Nothing special.,2023-06-25 20:57:00,2023-07-01 20:57:00
REV_956447,ORD_011435,4,Order Review,Works well.,2023-06-01 08:00:00,2023-06-11 08:00:00
REV_772658,ORD_011437,4,Order Review,Good product.,2023-06-10 09:20:00,2023-06-19 09:20:00
REV_582210,ORD_011438,4,Order Review,Works well.,2023-06-16 09:56:00,2023-06-22 09:56:00
REV_625185,ORD_011439,1,Order Review,Do not buy.,2023-06-09 10:49:00,2023-06-12 10:49:00
REV_391598,ORD_011440,5,Order Review,Great product!,2023-06-09 12:48:00,2023-06-10 12:48:00
REV_754515,ORD_011441,5,Order Review,Excellent quality.,2023-06-26 16:09:00,2023-07-02 16:09:00
REV_808616,ORD_011444,4,Order Review,Works well.,2023-06-13 20:04:00,2023-06-15 20:04:00
REV_590759,ORD_011447,5,Order Review,Great product!,2023-06-19 07:28:00,2023-06-27 07:28:00
REV_455262,ORD_011448,5,Order Review,Very satisfied.,2023-06-11 07:58:00,2023-06-13 07:58:00
REV_799110,ORD_011449,5,Order Review,Very satisfied.,2023-06-10 08:01:00,2023-06-14 08:01:00
REV_421842,ORD_011451,2,Order Review,Poor quality.,2023-06-27 09:27:00,2023-07-01 09:27:00
REV_165589,ORD_011452,5,Order Review,Great product!,2023-06-30 11:25:00,2023-07-05 11:25:00
REV_551978,ORD_011453,4,Order Review,Works well.,2023-06-23 13:08:00,2023-06-24 13:08:00
REV_934952,ORD_011455,3,Order Review,Average.,2023-06-15 14:53:00,2023-06-25 14:53:00
REV_341084,ORD_011456,5,Order Review,Great product!,2023-06-22 15:23:00,2023-06-30 15:23:00
REV_365131,ORD_011458,2,Order Review,Not as described.,2023-06-19 19:28:00,2023-06-28 19:28:00
REV_827315,ORD_011459,4,Order Review,Decent quality.,2023-06-07 19:48:00,2023-06-15 19:48:00
REV_355506,ORD_011460,3,Order Review,OK for the price.,2023-06-23 21:26:00,2023-06-27 21:26:00
REV_356141,ORD_011462,5,Order Review,Highly recommend!,2023-06-17 22:59:00,2023-06-20 22:59:00
REV_467913,ORD_011463,5,Order Review,Very satisfied.,2023-06-16 08:44:00,2023-06-20 08:44:00
REV_961991,ORD_011464,5,Order Review,Highly recommend!,2023-06-21 10:20:00,2023-06-30 10:20:00
REV_233462,ORD_011466,4,Order Review,Decent quality.,2023-06-22 13:01:00,2023-06-25 13:01:00
REV_359208,ORD_011467,4,Order Review,Decent quality.,2023-06-15 14:27:00,2023-06-18 14:27:00
REV_764924,ORD_011468,5,Order Review,Highly recommend!,2023-06-23 17:23:00,2023-06-25 17:23:00
REV_931895,ORD_011469,4,Order Review,Good product.,2023-06-20 18:05:00,2023-06-23 18:05:00
REV_169866,ORD_011470,5,Order Review,Excellent quality.,2023-06-26 18:23:00,2023-06-29 18:23:00
REV_757252,ORD_011471,5,Order Review,Highly recommend!,2023-06-10 18:55:00,2023-06-17 18:55:00
REV_716177,ORD_011472,5,Order Review,Highly recommend!,2023-06-28 19:02:00,2023-07-01 19:02:00
REV_800121,ORD_011474,4,Order Review,Works well.,2023-06-19 20:18:00,2023-06-27 20:18:00
REV_784862,ORD_011475,4,Order Review,Works well.,2023-06-15 21:09:00,2023-06-17 21:09:00
REV_539840,ORD_011476,5,Order Review,Great product!,2023-06-28 22:05:00,2023-07-02 22:05:00
REV_361064,ORD_011477,4,Order Review,Works well.,2023-06-10 22:34:00,2023-06-11 22:34:00
REV_664654,ORD_011478,4,Order Review,Happy with purchase.,2023-07-03 06:00:00,2023-07-11 06:00:00
REV_391770,ORD_011479,5,Order Review,Highly recommend!,2023-06-15 06:41:00,2023-06-17 06:41:00
REV_663084,ORD_011480,2,Order Review,Not as described.,2023-06-15 06:58:00,2023-06-18 06:58:00
REV_592745,ORD_011481,4,Order Review,Works well.,2023-06-20 09:07:00,2023-06-29 09:07:00
REV_468460,ORD_011482,4,Order Review,Happy with purchase.,2023-06-13 09:26:00,2023-06-17 09:26:00
REV_542037,ORD_011483,5,Order Review,Excellent quality.,2023-06-08 09:58:00,2023-06-15 09:58:00
REV_198581,ORD_011485,4,Order Review,Works well.,2023-06-30 11:36:00,2023-07-01 11:36:00
REV_945110,ORD_011487,4,Order Review,Good product.,2023-06-22 13:21:00,2023-06-25 13:21:00
REV_523433,ORD_011488,5,Order Review,Highly recommend!,2023-06-23 13:31:00,2023-06-30 13:31:00
REV_938939,ORD_011489,4,Order Review,Works well.,2023-06-10 13:43:00,2023-06-11 13:43:00
REV_577643,ORD_011490,5,Order Review,Great product!,2023-06-27 14:36:00,2023-07-06 14:36:00
REV_813910,ORD_011491,2,Order Review,Poor quality.,2023-06-19 15:18:00,2023-06-27 15:18:00
REV_670385,ORD_011492,3,Order Review,Average.,2023-06-21 15:42:00,2023-06-25 15:42:00
REV_122254,ORD_011493,1,Order Review,Complete waste.,2023-06-20 15:59:00,2023-06-22 15:59:00
REV_907530,ORD_011494,2,Order Review,Not as described.,2023-06-12 16:35:00,2023-06-19 16:35:00
REV_258558,ORD_011495,4,Order Review,Decent quality.,2023-06-19 17:47:00,2023-06-28 17:47:00
REV_593371,ORD_011497,2,Order Review,Expected better.,2023-06-25 20:51:00,2023-06-28 20:51:00
REV_352994,ORD_011498,4,Order Review,Good product.,2023-06-19 21:24:00,2023-06-26 21:24:00
REV_596531,ORD_011499,4,Order Review,Decent quality.,2023-07-01 21:42:00,2023-07-06 21:42:00
REV_123535,ORD_011500,5,Order Review,Great product!,2023-06-30 22:16:00,2023-07-06 22:16:00
REV_272122,ORD_011502,5,Order Review,Very satisfied.,2023-06-14 06:48:00,2023-06-20 06:48:00
REV_381134,ORD_011503,5,Order Review,Excellent quality.,2023-06-26 08:09:00,2023-06-30 08:09:00
REV_556904,ORD_011504,5,Order Review,Great product!,2023-06-25 08:56:00,2023-06-27 08:56:00
REV_443152,ORD_011507,5,Order Review,Great product!,2023-06-24 13:28:00,2023-06-27 13:28:00
REV_727380,ORD_011508,5,Order Review,Excellent quality.,2023-06-12 15:29:00,2023-06-21 15:29:00
REV_622021,ORD_011509,4,Order Review,Decent quality.,2023-06-16 15:37:00,2023-06-17 15:37:00
REV_374724,ORD_011510,5,Order Review,Excellent quality.,2023-07-03 15:41:00,2023-07-05 15:41:00
REV_135966,ORD_011511,5,Order Review,Highly recommend!,2023-06-17 16:11:00,2023-06-18 16:11:00
REV_456396,ORD_011513,5,Order Review,Excellent quality.,2023-06-29 17:57:00,2023-07-03 17:57:00
REV_513617,ORD_011514,5,Order Review,Highly recommend!,2023-06-22 20:40:00,2023-06-25 20:40:00
REV_394120,ORD_011515,5,Order Review,Excellent quality.,2023-06-22 22:08:00,2023-06-29 22:08:00
REV_963444,ORD_011516,3,Order Review,Average.,2023-06-20 22:40:00,2023-06-30 22:40:00
REV_494919,ORD_011517,5,Order Review,Excellent quality.,2023-06-23 07:01:00,2023-07-02 07:01:00
REV_323796,ORD_011518,5,Order Review,Excellent quality.,2023-06-26 09:12:00,2023-06-28 09:12:00
REV_609783,ORD_011520,4,Order Review,Good product.,2023-06-18 10:39:00,2023-06-27 10:39:00
REV_192716,ORD_011521,3,Order Review,OK for the price.,2023-06-16 11:14:00,2023-06-17 11:14:00
REV_238885,ORD_011522,3,Order Review,OK for the price.,2023-06-30 12:27:00,2023-07-10 12:27:00
REV_988952,ORD_011523,2,Order Review,Disappointed.,2023-06-16 13:14:00,2023-06-25 13:14:00
REV_370056,ORD_011524,4,Order Review,Works well.,2023-07-04 15:13:00,2023-07-12 15:13:00
REV_763777,ORD_011525,5,Order Review,Great product!,2023-06-11 15:20:00,2023-06-15 15:20:00
REV_326758,ORD_011526,3,Order Review,OK for the price.,2023-06-12 15:35:00,2023-06-13 15:35:00
REV_292743,ORD_011528,5,Order Review,Excellent quality.,2023-06-14 17:14:00,2023-06-22 17:14:00
REV_854387,ORD_011529,1,Order Review,Very unhappy.,2023-06-15 17:47:00,2023-06-16 17:47:00
REV_430128,ORD_011531,5,Order Review,Excellent quality.,2023-06-25 18:19:00,2023-06-29 18:19:00
REV_828814,ORD_011532,5,Order Review,Excellent quality.,2023-06-29 18:27:00,2023-07-03 18:27:00
REV_298398,ORD_011533,1,Order Review,Do not buy.,2023-06-16 18:32:00,2023-06-22 18:32:00
REV_209411,ORD_011534,4,Order Review,Works well.,2023-06-19 19:39:00,2023-06-29 19:39:00
REV_270030,ORD_011535,4,Order Review,Works well.,2023-07-05 21:18:00,2023-07-14 21:18:00
REV_536700,ORD_011536,4,Order Review,Works well.,2023-06-21 21:29:00,2023-06-28 21:29:00
REV_231482,ORD_011537,5,Order Review,Great product!,2023-06-24 22:00:00,2023-06-29 22:00:00
REV_237100,ORD_011538,4,Order Review,Happy with purchase.,2023-06-12 06:43:00,2023-06-18 06:43:00
REV_153359,ORD_011539,2,Order Review,Poor quality.,2023-06-20 07:40:00,2023-06-28 07:40:00
REV_848302,ORD_011540,5,Order Review,Very satisfied.,2023-07-02 10:13:00,2023-07-12 10:13:00
REV_224547,ORD_011541,5,Order Review,Great product!,2023-06-25 11:41:00,2023-07-05 11:41:00
REV_840972,ORD_011542,4,Order Review,Works well.,2023-07-04 14:15:00,2023-07-09 14:15:00
REV_114972,ORD_011543,2,Order Review,Disappointed.,2023-06-16 14:53:00,2023-06-19 14:53:00
REV_838309,ORD_011544,4,Order Review,Happy with purchase.,2023-07-04 14:54:00,2023-07-10 14:54:00
REV_236043,ORD_011545,5,Order Review,Great product!,2023-06-20 16:03:00,2023-06-24 16:03:00
REV_924052,ORD_011546,5,Order Review,Very satisfied.,2023-07-03 18:00:00,2023-07-13 18:00:00
REV_348374,ORD_011547,4,Order Review,Good product.,2023-06-28 20:39:00,2023-07-05 20:39:00
REV_477370,ORD_011548,2,Order Review,Disappointed.,2023-07-02 22:08:00,2023-07-09 22:08:00
REV_903604,ORD_011550,5,Order Review,Excellent quality.,2023-06-22 06:56:00,2023-07-02 06:56:00
REV_526306,ORD_011551,4,Order Review,Good product.,2023-07-07 07:35:00,2023-07-12 07:35:00
REV_594783,ORD_011552,4,Order Review,Works well.,2023-06-15 07:59:00,2023-06-20 07:59:00
REV_430923,ORD_011553,4,Order Review,Works well.,2023-07-01 09:09:00,2023-07-11 09:09:00
REV_328760,ORD_011554,5,Order Review,Highly recommend!,2023-06-25 09:54:00,2023-06-27 09:54:00
REV_501871,ORD_011555,4,Order Review,Works well.,2023-06-25 10:09:00,2023-06-27 10:09:00
REV_845499,ORD_011557,5,Order Review,Excellent quality.,2023-06-24 13:23:00,2023-07-02 13:23:00
REV_321747,ORD_011558,4,Order Review,Works well.,2023-06-20 14:08:00,2023-06-23 14:08:00
REV_563594,ORD_011559,5,Order Review,Excellent quality.,2023-06-28 14:20:00,2023-07-05 14:20:00
REV_234843,ORD_011560,2,Order Review,Not as described.,2023-07-03 14:45:00,2023-07-05 14:45:00
REV_817234,ORD_011561,3,Order Review,Could be better.,2023-06-29 14:54:00,2023-07-06 14:54:00
REV_534580,ORD_011562,5,Order Review,Very satisfied.,2023-06-23 15:09:00,2023-06-25 15:09:00
REV_746595,ORD_011563,2,Order Review,Not as described.,2023-06-30 15:36:00,2023-07-01 15:36:00
REV_743633,ORD_011564,4,Order Review,Good product.,2023-06-12 17:16:00,2023-06-16 17:16:00
REV_643739,ORD_011565,5,Order Review,Great product!,2023-06-27 19:40:00,2023-07-04 19:40:00
REV_882327,ORD_011566,4,Order Review,Works well.,2023-06-16 19:46:00,2023-06-26 19:46:00
REV_339668,ORD_011567,4,Order Review,Happy with purchase.,2023-06-14 20:03:00,2023-06-24 20:03:00
REV_993064,ORD_011568,4,Order Review,Works well.,2023-06-19 06:05:00,2023-06-28 06:05:00
REV_483398,ORD_011570,4,Order Review,Decent quality.,2023-06-22 07:38:00,2023-06-30 07:38:00
REV_366367,ORD_011571,5,Order Review,Highly recommend!,2023-07-06 08:21:00,2023-07-10 08:21:00
REV_128430,ORD_011572,2,Order Review,Expected better.,2023-07-07 10:03:00,2023-07-13 10:03:00
REV_648380,ORD_011573,2,Order Review,Not as described.,2023-06-18 10:25:00,2023-06-23 10:25:00
REV_226077,ORD_011574,2,Order Review,Poor quality.,2023-07-08 10:28:00,2023-07-15 10:28:00
REV_147503,ORD_011575,5,Order Review,Great product!,2023-07-03 12:05:00,2023-07-05 12:05:00
REV_155153,ORD_011576,5,Order Review,Very satisfied.,2023-06-26 12:39:00,2023-06-30 12:39:00
REV_919461,ORD_011577,5,Order Review,Highly recommend!,2023-06-16 12:45:00,2023-06-24 12:45:00
REV_480469,ORD_011578,5,Order Review,Excellent quality.,2023-06-15 14:53:00,2023-06-21 14:53:00
REV_941493,ORD_011579,2,Order Review,Poor quality.,2023-06-13 16:18:00,2023-06-20 16:18:00
REV_796269,ORD_011580,4,Order Review,Happy with purchase.,2023-06-29 17:12:00,2023-06-30 17:12:00
REV_402276,ORD_011581,4,Order Review,Works well.,2023-06-16 17:50:00,2023-06-25 17:50:00
REV_155776,ORD_011582,4,Order Review,Decent quality.,2023-06-17 19:16:00,2023-06-25 19:16:00
REV_385552,ORD_011583,2,Order Review,Not as described.,2023-07-04 21:22:00,2023-07-13 21:22:00
REV_275008,ORD_011584,4,Order Review,Works well.,2023-06-26 22:14:00,2023-06-28 22:14:00
REV_299501,ORD_011585,4,Order Review,Good product.,2023-07-05 22:25:00,2023-07-15 22:25:00
REV_254690,ORD_011586,5,Order Review,Great product!,2023-07-04 22:58:00,2023-07-11 22:58:00
REV_157739,ORD_011587,4,Order Review,Works well.,2023-07-06 06:16:00,2023-07-15 06:16:00
REV_915317,ORD_011589,5,Order Review,Excellent quality.,2023-06-17 07:54:00,2023-06-19 07:54:00
REV_937742,ORD_011590,4,Order Review,Decent quality.,2023-06-27 08:10:00,2023-07-07 08:10:00
REV_551559,ORD_011591,5,Order Review,Very satisfied.,2023-06-21 09:30:00,2023-06-23 09:30:00
REV_861700,ORD_011593,1,Order Review,Terrible!,2023-06-29 13:02:00,2023-07-07 13:02:00
REV_187902,ORD_011594,5,Order Review,Excellent quality.,2023-06-18 13:35:00,2023-06-27 13:35:00
REV_860261,ORD_011595,4,Order Review,Works well.,2023-06-26 14:47:00,2023-07-06 14:47:00
REV_373641,ORD_011596,5,Order Review,Great product!,2023-06-15 15:24:00,2023-06-22 15:24:00
REV_771057,ORD_011597,5,Order Review,Very satisfied.,2023-06-25 15:53:00,2023-06-28 15:53:00
REV_717689,ORD_011599,1,Order Review,Terrible!,2023-07-05 19:28:00,2023-07-09 19:28:00
REV_746991,ORD_011600,4,Order Review,Decent quality.,2023-07-02 20:57:00,2023-07-05 20:57:00
REV_468907,ORD_011601,5,Order Review,Highly recommend!,2023-06-19 21:44:00,2023-06-24 21:44:00
REV_551152,ORD_011602,5,Order Review,Great product!,2023-07-06 21:59:00,2023-07-10 21:59:00
REV_757293,ORD_011603,5,Order Review,Excellent quality.,2023-06-25 22:48:00,2023-07-04 22:48:00
