order_id,order_item_id,product_id,seller_id,price,freight_value,shipping_limit_date
ORD_011230,2,PROD_00371,SELL_0333,23.14,59.41,2023-05-17 10:38:00
ORD_011230,3,PROD_00191,SELL_0272,36.21,27.31,2023-05-14 10:38:00
ORD_011230,4,PROD_00465,SELL_0288,53.3,39.35,2023-05-16 10:38:00
ORD_011231,1,PROD_00317,SELL_0373,15.35,40.34,2023-05-18 11:20:00
ORD_011231,2,PROD_00357,SELL_0183,155.99,34.05,2023-05-15 11:20:00
ORD_011231,3,PROD_00661,SELL_0273,42.73,73.31,2023-05-14 11:20:00
ORD_011231,4,PROD_00308,SELL_0210,86.98,79.75,2023-05-18 11:20:00
ORD_011232,1,PROD_00085,SELL_0396,46.53,38.58,2023-05-15 13:55:00
ORD_011233,1,PROD_00319,SELL_0283,54.61,65.31,2023-05-15 14:00:00
ORD_011234,1,PROD_00308,SELL_0110,86.07,67.87,2023-05-15 15:49:00
ORD_011235,1,PROD_00688,SELL_0188,113.25,67.4,2023-05-15 16:24:00
ORD_011236,1,PROD_00099,SELL_0046,14.17,58.11,2023-05-16 17:35:00
ORD_011237,1,PROD_00731,SELL_0186,50.6,44.38,2023-05-14 18:44:00
ORD_011238,1,PROD_00617,SELL_0058,37.08,60.81,2023-05-17 22:01:00
ORD_011239,1,PROD_00426,SELL_0067,120.14,40.89,2023-05-15 22:04:00
ORD_011239,2,PROD_00164,SELL_0332,79.19,5.46,2023-05-14 22:04:00
ORD_011239,3,PROD_00162,SELL_0351,39.09,76.98,2023-05-15 22:04:00
ORD_011239,4,PROD_00367,SELL_0279,91.82,25.77,2023-05-17 22:04:00
ORD_011239,5,PROD_00373,SELL_0076,46.39,12.25,2023-05-17 22:04:00
ORD_011240,1,PROD_00689,SELL_0152,55.09,48.95,2023-05-16 07:51:00
ORD_011241,1,PROD_00410,SELL_0253,104.12,53.35,2023-05-19 09:04:00
ORD_011242,1,PROD_00430,SELL_0104,53.29,55.4,2023-05-19 10:25:00
ORD_011243,1,PROD_00409,SELL_0043,17.27,51.69,2023-05-15 12:55:00
ORD_011243,2,PROD_00491,SELL_0006,41.29,11.52,2023-05-15 12:55:00
ORD_011243,3,PROD_00239,SELL_0167,154.44,66.29,2023-05-15 12:55:00
ORD_011243,4,PROD_00086,SELL_0365,154.52,37.65,2023-05-15 12:55:00
ORD_011244,1,PROD_00763,SELL_0071,18.0,40.1,2023-05-16 13:32:00
ORD_011244,2,PROD_00193,SELL_0058,32.28,12.85,2023-05-17 13:32:00
ORD_011245,1,PROD_00775,SELL_0284,43.72,45.95,2023-05-19 14:01:00
ORD_011246,1,PROD_00231,SELL_0133,6.67,73.79,2023-05-16 14:12:00
ORD_011246,2,PROD_00069,SELL_0283,8.64,30.23,2023-05-18 14:12:00
ORD_011247,1,PROD_00383,SELL_0388,63.79,17.58,2023-05-15 14:13:00
ORD_011248,1,PROD_00493,SELL_0300,67.03,31.97,2023-05-16 18:27:00
ORD_011249,1,PROD_00348,SELL_0189,35.03,55.49,2023-05-18 20:33:00
ORD_011250,1,PROD_00053,SELL_0323,74.07,40.04,2023-05-20 07:17:00
ORD_011251,1,PROD_00358,SELL_0278,9.15,74.03,2023-05-20 07:48:00
ORD_011251,2,PROD_00252,SELL_0226,40.3,64.39,2023-05-16 07:48:00
ORD_011252,1,PROD_00217,SELL_0005,88.39,46.97,2023-05-18 08:58:00
ORD_011253,1,PROD_00325,SELL_0329,19.63,68.99,2023-05-19 08:59:00
ORD_011253,2,PROD_00098,SELL_0021,19.51,79.88,2023-05-16 08:59:00
ORD_011254,1,PROD_00481,SELL_0306,20.06,43.71,2023-05-20 10:59:00
ORD_011254,2,PROD_00261,SELL_0097,105.6,14.21,2023-05-20 10:59:00
ORD_011254,3,PROD_00346,SELL_0156,48.84,49.07,2023-05-19 10:59:00
ORD_011255,1,PROD_00376,SELL_0359,89.25,70.56,2023-05-17 12:32:00
ORD_011255,2,PROD_00383,SELL_0019,68.72,11.59,2023-05-16 12:32:00
ORD_011256,1,PROD_00076,SELL_0074,34.62,32.98,2023-05-17 12:49:00
ORD_011256,2,PROD_00778,SELL_0314,46.32,23.72,2023-05-19 12:49:00
ORD_011257,1,PROD_00575,SELL_0324,88.18,29.9,2023-05-19 13:08:00
ORD_011257,2,PROD_00479,SELL_0053,70.02,57.5,2023-05-16 13:08:00
ORD_011258,1,PROD_00046,SELL_0112,31.68,59.72,2023-05-20 13:21:00
ORD_011259,1,PROD_00436,SELL_0098,16.96,35.16,2023-05-18 13:45:00
ORD_011259,2,PROD_00692,SELL_0018,74.73,23.33,2023-05-17 13:45:00
ORD_011260,1,PROD_00457,SELL_0311,100.19,69.84,2023-05-19 14:12:00
ORD_011261,1,PROD_00213,SELL_0133,14.15,37.89,2023-05-19 14:48:00
ORD_011261,2,PROD_00498,SELL_0336,42.08,40.12,2023-05-18 14:48:00
ORD_011262,1,PROD_00185,SELL_0301,26.25,31.54,2023-05-20 16:02:00
ORD_011262,2,PROD_00423,SELL_0224,61.6,61.26,2023-05-18 16:02:00
ORD_011262,3,PROD_00551,SELL_0348,37.89,6.56,2023-05-20 16:02:00
ORD_011262,4,PROD_00436,SELL_0208,15.35,33.24,2023-05-17 16:02:00
ORD_011263,1,PROD_00533,SELL_0283,74.57,13.0,2023-05-20 21:51:00
ORD_011264,1,PROD_00598,SELL_0281,67.8,6.84,2023-05-20 22:21:00
ORD_011265,1,PROD_00557,SELL_0157,44.52,29.19,2023-05-20 07:02:00
ORD_011265,2,PROD_00368,SELL_0180,20.87,21.1,2023-05-18 07:02:00
ORD_011265,3,PROD_00703,SELL_0137,27.89,5.72,2023-05-20 07:02:00
ORD_011266,1,PROD_00648,SELL_0229,137.31,34.87,2023-05-17 07:12:00
ORD_011267,1,PROD_00661,SELL_0185,33.93,47.06,2023-05-17 07:17:00
ORD_011268,1,PROD_00218,SELL_0146,15.52,13.7,2023-05-17 07:23:00
ORD_011269,1,PROD_00663,SELL_0210,35.88,55.99,2023-05-19 08:48:00
ORD_011269,2,PROD_00222,SELL_0133,53.66,55.34,2023-05-17 08:48:00
ORD_011270,1,PROD_00596,SELL_0400,327.33,60.04,2023-05-19 12:09:00
ORD_011270,2,PROD_00149,SELL_0024,33.28,47.29,2023-05-17 12:09:00
ORD_011271,1,PROD_00484,SELL_0212,81.89,50.21,2023-05-19 12:31:00
ORD_011272,1,PROD_00281,SELL_0044,121.4,44.0,2023-05-21 12:57:00
ORD_011273,1,PROD_00645,SELL_0091,73.36,28.91,2023-05-18 13:29:00
ORD_011273,2,PROD_00296,SELL_0057,197.45,31.01,2023-05-20 13:29:00
ORD_011273,3,PROD_00360,SELL_0204,46.55,43.69,2023-05-20 13:29:00
ORD_011273,4,PROD_00627,SELL_0364,21.66,13.01,2023-05-21 13:29:00
ORD_011274,1,PROD_00186,SELL_0155,15.47,22.08,2023-05-20 14:13:00
ORD_011274,2,PROD_00550,SELL_0398,254.86,55.96,2023-05-20 14:13:00
ORD_011275,1,PROD_00296,SELL_0160,189.05,43.82,2023-05-17 18:34:00
ORD_011276,1,PROD_00545,SELL_0387,39.78,62.23,2023-05-17 18:47:00
ORD_011277,1,PROD_00541,SELL_0218,176.1,46.17,2023-05-17 20:20:00
ORD_011278,1,PROD_00209,SELL_0111,32.69,9.49,2023-05-20 21:07:00
ORD_011279,1,PROD_00462,SELL_0322,13.75,17.98,2023-05-20 21:24:00
ORD_011280,1,PROD_00076,SELL_0276,37.98,14.38,2023-05-20 21:35:00
ORD_011281,1,PROD_00251,SELL_0081,161.44,18.48,2023-05-18 09:40:00
ORD_011281,2,PROD_00205,SELL_0345,66.85,52.21,2023-05-22 09:40:00
ORD_011281,3,PROD_00674,SELL_0252,125.65,10.1,2023-05-18 09:40:00
ORD_011282,1,PROD_00309,SELL_0076,217.39,68.79,2023-05-19 10:53:00
ORD_011282,2,PROD_00452,SELL_0400,32.21,38.4,2023-05-19 10:53:00
ORD_011283,1,PROD_00298,SELL_0396,46.07,43.7,2023-05-20 11:19:00
ORD_011283,2,PROD_00533,SELL_0036,73.0,33.46,2023-05-18 11:19:00
ORD_011284,1,PROD_00056,SELL_0300,25.63,5.47,2023-05-20 11:36:00
ORD_011285,1,PROD_00683,SELL_0237,208.75,54.91,2023-05-18 11:36:00
ORD_011285,2,PROD_00588,SELL_0296,35.36,71.21,2023-05-20 11:36:00
ORD_011285,3,PROD_00381,SELL_0384,79.92,42.92,2023-05-22 11:36:00
ORD_011285,4,PROD_00366,SELL_0138,162.96,74.25,2023-05-18 11:36:00
ORD_011286,1,PROD_00137,SELL_0338,45.48,10.41,2023-05-21 12:29:00
ORD_011286,2,PROD_00098,SELL_0221,22.29,54.22,2023-05-18 12:29:00
ORD_011287,1,PROD_00424,SELL_0264,126.42,53.57,2023-05-19 14:00:00
ORD_011287,2,PROD_00747,SELL_0200,106.42,68.76,2023-05-22 14:00:00
ORD_011288,1,PROD_00262,SELL_0127,9.06,40.59,2023-05-20 14:11:00
ORD_011289,1,PROD_00244,SELL_0289,43.88,10.45,2023-05-21 15:30:00
ORD_011289,2,PROD_00295,SELL_0320,11.88,26.43,2023-05-18 15:30:00
ORD_011289,3,PROD_00328,SELL_0223,238.37,47.0,2023-05-21 15:30:00
ORD_011290,1,PROD_00706,SELL_0347,83.25,48.22,2023-05-19 16:20:00
ORD_011291,1,PROD_00541,SELL_0271,176.43,78.53,2023-05-18 16:51:00
ORD_011292,1,PROD_00554,SELL_0148,82.02,38.89,2023-05-18 20:22:00
ORD_011293,1,PROD_00631,SELL_0375,248.79,53.19,2023-05-22 20:44:00
ORD_011294,1,PROD_00342,SELL_0381,61.12,24.98,2023-05-21 22:00:00
ORD_011294,2,PROD_00255,SELL_0307,12.72,16.51,2023-05-18 22:00:00
ORD_011295,1,PROD_00516,SELL_0329,46.62,36.89,2023-05-18 22:22:00
ORD_011295,2,PROD_00260,SELL_0100,44.01,16.52,2023-05-18 22:22:00
ORD_011296,1,PROD_00712,SELL_0170,86.77,54.76,2023-05-23 07:03:00
ORD_011297,1,PROD_00547,SELL_0087,58.51,70.82,2023-05-20 07:51:00
ORD_011298,1,PROD_00405,SELL_0259,44.34,24.28,2023-05-19 07:54:00
ORD_011299,1,PROD_00544,SELL_0001,82.83,29.51,2023-05-21 08:18:00
ORD_011300,1,PROD_00678,SELL_0125,9.07,31.63,2023-05-22 09:34:00
ORD_011301,1,PROD_00726,SELL_0045,130.91,29.72,2023-05-23 10:16:00
ORD_011301,2,PROD_00124,SELL_0380,15.69,13.52,2023-05-21 10:16:00
ORD_011302,1,PROD_00724,SELL_0103,15.25,17.35,2023-05-22 11:49:00
ORD_011302,2,PROD_00484,SELL_0324,102.78,49.55,2023-05-20 11:49:00
ORD_011302,3,PROD_00549,SELL_0093,182.77,31.83,2023-05-22 11:49:00
ORD_011303,1,PROD_00182,SELL_0181,86.18,11.46,2023-05-23 12:25:00
ORD_011304,1,PROD_00180,SELL_0272,30.7,20.0,2023-05-20 15:23:00
ORD_011305,1,PROD_00749,SELL_0123,150.02,31.51,2023-05-20 16:41:00
ORD_011305,2,PROD_00550,SELL_0394,198.13,25.08,2023-05-23 16:41:00
ORD_011306,1,PROD_00303,SELL_0274,56.47,39.99,2023-05-22 20:07:00
ORD_011307,1,PROD_00105,SELL_0180,160.2,65.23,2023-05-21 10:37:00
ORD_011308,1,PROD_00102,SELL_0220,28.28,59.25,2023-05-22 10:50:00
ORD_011308,2,PROD_00122,SELL_0253,56.74,10.69,2023-05-21 10:50:00
ORD_011309,1,PROD_00566,SELL_0113,120.73,47.42,2023-05-24 12:15:00
ORD_011310,1,PROD_00043,SELL_0161,58.76,18.26,2023-05-20 12:18:00
ORD_011310,2,PROD_00553,SELL_0396,73.29,5.91,2023-05-20 12:18:00
ORD_011311,1,PROD_00415,SELL_0103,31.19,70.71,2023-05-21 13:01:00
ORD_011312,1,PROD_00157,SELL_0216,42.97,29.36,2023-05-20 13:12:00
ORD_011313,1,PROD_00324,SELL_0400,57.31,47.35,2023-05-20 13:40:00
ORD_011313,2,PROD_00238,SELL_0302,53.96,42.93,2023-05-24 13:40:00
ORD_011313,3,PROD_00104,SELL_0124,61.6,37.75,2023-05-21 13:40:00
ORD_011313,4,PROD_00639,SELL_0025,20.79,26.87,2023-05-21 13:40:00
ORD_011314,1,PROD_00539,SELL_0151,30.71,28.46,2023-05-22 13:44:00
ORD_011314,2,PROD_00538,SELL_0362,35.32,40.9,2023-05-23 13:44:00
ORD_011315,1,PROD_00584,SELL_0307,69.78,31.88,2023-05-23 13:57:00
ORD_011316,1,PROD_00155,SELL_0074,36.47,57.96,2023-05-23 14:19:00
ORD_011316,2,PROD_00392,SELL_0046,99.88,62.71,2023-05-23 14:19:00
ORD_011316,3,PROD_00546,SELL_0022,99.7,52.8,2023-05-24 14:19:00
ORD_011316,4,PROD_00485,SELL_0299,56.28,38.37,2023-05-23 14:19:00
ORD_011316,5,PROD_00318,SELL_0223,192.32,55.24,2023-05-24 14:19:00
ORD_011317,1,PROD_00581,SELL_0269,156.62,28.18,2023-05-22 14:21:00
ORD_011317,2,PROD_00067,SELL_0157,26.3,65.51,2023-05-23 14:21:00
ORD_011318,1,PROD_00295,SELL_0226,11.93,18.92,2023-05-23 15:29:00
ORD_011318,2,PROD_00596,SELL_0019,283.79,76.33,2023-05-24 15:29:00
ORD_011318,3,PROD_00547,SELL_0344,66.0,14.57,2023-05-24 15:29:00
ORD_011319,1,PROD_00656,SELL_0093,15.46,8.33,2023-05-22 16:32:00
ORD_011320,1,PROD_00194,SELL_0227,27.13,9.33,2023-05-24 19:04:00
ORD_011320,2,PROD_00656,SELL_0306,19.98,40.91,2023-05-21 19:04:00
ORD_011320,3,PROD_00554,SELL_0321,70.31,29.31,2023-05-20 19:04:00
ORD_011320,4,PROD_00117,SELL_0032,23.0,65.84,2023-05-22 19:04:00
ORD_011320,5,PROD_00438,SELL_0171,19.65,38.45,2023-05-20 19:04:00
ORD_011321,1,PROD_00034,SELL_0147,15.5,44.25,2023-05-21 20:03:00
ORD_011322,1,PROD_00132,SELL_0278,80.37,52.61,2023-05-21 20:06:00
ORD_011323,1,PROD_00511,SELL_0319,33.25,48.54,2023-05-23 22:28:00
ORD_011323,2,PROD_00732,SELL_0365,103.94,19.93,2023-05-22 22:28:00
ORD_011324,1,PROD_00117,SELL_0247,21.72,39.59,2023-05-23 06:14:00
ORD_011325,1,PROD_00595,SELL_0056,90.0,47.89,2023-05-25 06:48:00
ORD_011325,2,PROD_00614,SELL_0150,83.97,11.43,2023-05-25 06:48:00
ORD_011326,1,PROD_00583,SELL_0176,54.82,35.4,2023-05-25 10:15:00
ORD_011327,1,PROD_00701,SELL_0263,242.6,35.27,2023-05-23 12:21:00
ORD_011328,1,PROD_00357,SELL_0105,169.42,37.75,2023-05-25 12:28:00
ORD_011329,1,PROD_00128,SELL_0012,54.7,44.02,2023-05-23 15:56:00
ORD_011329,2,PROD_00514,SELL_0237,30.6,7.19,2023-05-25 15:56:00
ORD_011330,1,PROD_00366,SELL_0389,135.99,36.09,2023-05-23 16:08:00
ORD_011331,1,PROD_00499,SELL_0025,163.1,54.06,2023-05-21 16:12:00
ORD_011332,1,PROD_00600,SELL_0056,207.41,71.41,2023-05-24 16:34:00
ORD_011332,2,PROD_00502,SELL_0097,18.6,73.18,2023-05-24 16:34:00
ORD_011332,3,PROD_00678,SELL_0249,10.26,63.6,2023-05-22 16:34:00
ORD_011333,1,PROD_00397,SELL_0067,71.29,23.54,2023-05-21 16:42:00
ORD_011333,2,PROD_00607,SELL_0369,148.1,28.63,2023-05-25 16:42:00
ORD_011334,1,PROD_00598,SELL_0337,72.06,63.91,2023-05-21 17:14:00
ORD_011334,2,PROD_00618,SELL_0321,231.43,19.15,2023-05-21 17:14:00
ORD_011335,1,PROD_00701,SELL_0372,229.54,46.23,2023-05-21 17:18:00
ORD_011335,2,PROD_00282,SELL_0029,37.22,29.88,2023-05-21 17:18:00
ORD_011336,1,PROD_00660,SELL_0197,31.59,73.97,2023-05-22 17:32:00
ORD_011336,2,PROD_00318,SELL_0109,206.1,27.52,2023-05-24 17:32:00
ORD_011336,3,PROD_00509,SELL_0327,297.72,64.89,2023-05-22 17:32:00
ORD_011336,4,PROD_00422,SELL_0083,77.52,45.36,2023-05-25 17:32:00
ORD_011337,1,PROD_00668,SELL_0285,78.91,40.22,2023-05-25 17:47:00
ORD_011338,1,PROD_00320,SELL_0061,37.02,46.89,2023-05-21 17:55:00
ORD_011339,1,PROD_00405,SELL_0080,36.69,76.41,2023-05-22 08:09:00
ORD_011339,2,PROD_00760,SELL_0216,19.35,55.94,2023-05-25 08:09:00
ORD_011339,3,PROD_00391,SELL_0045,16.14,65.18,2023-05-24 08:09:00
ORD_011340,1,PROD_00549,SELL_0354,206.33,59.63,2023-05-25 09:16:00
ORD_011341,1,PROD_00418,SELL_0146,25.13,69.29,2023-05-26 10:57:00
ORD_011342,1,PROD_00204,SELL_0017,25.77,6.75,2023-05-26 11:14:00
ORD_011343,1,PROD_00353,SELL_0136,42.32,67.89,2023-05-22 12:41:00
ORD_011343,2,PROD_00231,SELL_0112,7.12,76.97,2023-05-23 12:41:00
ORD_011344,1,PROD_00386,SELL_0226,54.14,79.79,2023-05-26 13:20:00
ORD_011344,2,PROD_00362,SELL_0128,26.91,39.53,2023-05-26 13:20:00
ORD_011344,3,PROD_00496,SELL_0056,24.42,30.72,2023-05-26 13:20:00
ORD_011345,1,PROD_00235,SELL_0209,68.9,60.01,2023-05-22 14:34:00
ORD_011346,1,PROD_00178,SELL_0326,151.89,49.05,2023-05-26 19:18:00
ORD_011347,1,PROD_00498,SELL_0233,42.54,20.19,2023-05-22 20:23:00
ORD_011348,1,PROD_00360,SELL_0095,44.67,17.26,2023-05-24 21:16:00
ORD_011349,1,PROD_00440,SELL_0398,117.91,73.86,2023-05-22 22:10:00
ORD_011350,1,PROD_00681,SELL_0297,22.08,56.15,2023-05-27 08:17:00
ORD_011351,1,PROD_00740,SELL_0070,58.82,64.72,2023-05-23 09:26:00
ORD_011352,1,PROD_00473,SELL_0291,105.59,64.5,2023-05-24 10:02:00
ORD_011352,2,PROD_00395,SELL_0117,8.78,65.31,2023-05-24 10:02:00
ORD_011353,1,PROD_00281,SELL_0216,107.54,34.93,2023-05-23 10:51:00
ORD_011353,2,PROD_00010,SELL_0131,321.9,78.7,2023-05-24 10:51:00
ORD_011353,3,PROD_00199,SELL_0068,41.79,20.93,2023-05-25 10:51:00
ORD_011353,4,PROD_00501,SELL_0318,142.68,62.98,2023-05-26 10:51:00
ORD_011354,1,PROD_00262,SELL_0351,8.57,65.36,2023-05-26 11:25:00
ORD_011354,2,PROD_00466,SELL_0141,83.04,48.75,2023-05-26 11:25:00
ORD_011354,3,PROD_00607,SELL_0069,142.34,5.52,2023-05-26 11:25:00
ORD_011354,4,PROD_00686,SELL_0360,77.01,35.02,2023-05-25 11:25:00
ORD_011354,5,PROD_00303,SELL_0134,50.71,55.83,2023-05-24 11:25:00
ORD_011355,1,PROD_00542,SELL_0051,32.21,32.25,2023-05-24 11:30:00
ORD_011355,2,PROD_00718,SELL_0355,13.8,50.89,2023-05-26 11:30:00
ORD_011356,1,PROD_00038,SELL_0119,165.24,76.16,2023-05-23 13:32:00
ORD_011357,1,PROD_00448,SELL_0368,63.95,31.52,2023-05-27 14:29:00
ORD_011358,1,PROD_00662,SELL_0065,13.01,72.5,2023-05-26 14:54:00
ORD_011359,1,PROD_00500,SELL_0142,58.65,42.03,2023-05-23 15:29:00
ORD_011359,2,PROD_00033,SELL_0023,19.17,55.08,2023-05-23 15:29:00
ORD_011359,3,PROD_00642,SELL_0214,151.74,54.47,2023-05-26 15:29:00
ORD_011360,1,PROD_00280,SELL_0327,78.88,70.01,2023-05-23 16:24:00
ORD_011361,1,PROD_00627,SELL_0096,21.58,56.32,2023-05-25 17:16:00
ORD_011362,1,PROD_00507,SELL_0259,41.17,41.79,2023-05-24 20:15:00
ORD_011362,2,PROD_00654,SELL_0338,235.71,40.33,2023-05-25 20:15:00
ORD_011362,3,PROD_00741,SELL_0293,35.65,19.07,2023-05-27 20:15:00
ORD_011363,1,PROD_00127,SELL_0089,75.12,39.82,2023-05-27 20:25:00
ORD_011364,1,PROD_00672,SELL_0291,18.43,48.7,2023-05-23 22:42:00
ORD_011364,2,PROD_00254,SELL_0384,27.36,21.89,2023-05-25 22:42:00
ORD_011364,3,PROD_00404,SELL_0054,62.98,28.95,2023-05-24 22:42:00
ORD_011365,1,PROD_00472,SELL_0114,138.56,54.51,2023-05-26 06:07:00
ORD_011365,2,PROD_00617,SELL_0235,39.52,47.04,2023-05-27 06:07:00
ORD_011366,1,PROD_00571,SELL_0224,92.51,73.57,2023-05-26 07:57:00
ORD_011366,2,PROD_00349,SELL_0395,58.91,8.01,2023-05-28 07:57:00
ORD_011367,1,PROD_00022,SELL_0400,50.31,51.43,2023-05-24 09:03:00
ORD_011367,2,PROD_00545,SELL_0068,37.89,28.57,2023-05-25 09:03:00
ORD_011367,3,PROD_00089,SELL_0084,55.69,44.66,2023-05-28 09:03:00
ORD_011367,4,PROD_00624,SELL_0183,84.99,29.51,2023-05-24 09:03:00
ORD_011368,1,PROD_00066,SELL_0079,29.2,12.94,2023-05-24 11:13:00
ORD_011368,2,PROD_00407,SELL_0302,69.85,69.45,2023-05-25 11:13:00
ORD_011369,1,PROD_00603,SELL_0393,84.5,9.49,2023-05-25 13:25:00
ORD_011370,1,PROD_00667,SELL_0390,94.48,35.53,2023-05-27 14:53:00
ORD_011370,2,PROD_00247,SELL_0231,67.44,12.56,2023-05-26 14:53:00
ORD_011371,1,PROD_00454,SELL_0189,229.33,26.14,2023-05-24 18:07:00
ORD_011371,2,PROD_00699,SELL_0202,255.37,51.25,2023-05-28 18:07:00
ORD_011372,1,PROD_00454,SELL_0339,241.8,41.95,2023-05-28 19:01:00
ORD_011373,1,PROD_00614,SELL_0124,81.62,46.27,2023-05-24 19:56:00
ORD_011374,1,PROD_00167,SELL_0029,49.71,59.03,2023-05-28 09:27:00
ORD_011375,1,PROD_00046,SELL_0379,26.0,39.27,2023-05-25 12:48:00
ORD_011376,1,PROD_00567,SELL_0388,433.11,15.69,2023-05-26 13:14:00
ORD_011377,1,PROD_00244,SELL_0144,43.7,31.05,2023-05-29 13:28:00
ORD_011378,1,PROD_00609,SELL_0292,54.83,65.2,2023-05-29 13:33:00
ORD_011378,2,PROD_00736,SELL_0249,149.8,55.23,2023-05-28 13:33:00
ORD_011378,3,PROD_00492,SELL_0276,41.49,57.73,2023-05-28 13:33:00
ORD_011379,1,PROD_00438,SELL_0004,20.64,43.27,2023-05-25 14:09:00
ORD_011380,1,PROD_00798,SELL_0176,70.73,33.16,2023-05-25 15:08:00
ORD_011381,1,PROD_00022,SELL_0329,49.35,71.87,2023-05-29 15:30:00
ORD_011382,1,PROD_00416,SELL_0345,33.37,67.09,2023-05-27 19:54:00
ORD_011383,1,PROD_00001,SELL_0035,165.55,7.52,2023-05-26 19:56:00
ORD_011383,2,PROD_00791,SELL_0202,113.62,33.76,2023-05-25 19:56:00
ORD_011384,1,PROD_00472,SELL_0305,136.55,68.0,2023-05-28 20:34:00
ORD_011384,2,PROD_00102,SELL_0385,31.61,55.46,2023-05-25 20:34:00
ORD_011385,1,PROD_00716,SELL_0192,23.31,6.1,2023-05-27 21:08:00
ORD_011386,1,PROD_00314,SELL_0051,55.47,35.41,2023-05-27 07:48:00
ORD_011387,1,PROD_00125,SELL_0204,15.56,71.21,2023-05-28 07:57:00
ORD_011388,1,PROD_00305,SELL_0045,84.34,6.25,2023-05-30 09:13:00
ORD_011389,1,PROD_00200,SELL_0244,27.99,77.39,2023-05-27 09:16:00
ORD_011390,1,PROD_00549,SELL_0019,167.83,11.66,2023-05-26 10:46:00
ORD_011390,2,PROD_00063,SELL_0032,107.98,26.27,2023-05-29 10:46:00
ORD_011391,1,PROD_00415,SELL_0338,35.78,71.16,2023-05-30 11:04:00
ORD_011391,2,PROD_00575,SELL_0091,98.76,17.62,2023-05-26 11:04:00
ORD_011392,1,PROD_00165,SELL_0230,730.49,30.51,2023-05-28 12:15:00
ORD_011393,1,PROD_00212,SELL_0232,14.82,42.03,2023-05-26 16:08:00
ORD_011394,1,PROD_00039,SELL_0062,120.42,13.8,2023-05-30 19:32:00
ORD_011395,1,PROD_00476,SELL_0257,14.63,48.87,2023-05-28 21:00:00
ORD_011395,2,PROD_00331,SELL_0258,48.38,57.76,2023-05-29 21:00:00
ORD_011395,3,PROD_00487,SELL_0373,124.08,74.44,2023-05-28 21:00:00
ORD_011396,1,PROD_00077,SELL_0066,28.48,7.23,2023-05-31 07:20:00
ORD_011397,1,PROD_00654,SELL_0333,225.81,41.28,2023-05-28 09:49:00
ORD_011397,2,PROD_00199,SELL_0227,40.41,66.14,2023-05-27 09:49:00
ORD_011398,1,PROD_00597,SELL_0358,45.84,69.67,2023-05-27 11:39:00
ORD_011399,1,PROD_00042,SELL_0310,23.52,7.79,2023-05-31 11:59:00
ORD_011399,2,PROD_00593,SELL_0216,17.51,14.3,2023-05-29 11:59:00
ORD_011399,3,PROD_00550,SELL_0020,208.79,44.07,2023-05-29 11:59:00
ORD_011400,1,PROD_00599,SELL_0114,61.43,38.31,2023-05-31 12:09:00
ORD_011401,1,PROD_00720,SELL_0130,92.74,36.61,2023-05-28 14:13:00
ORD_011402,1,PROD_00672,SELL_0115,23.18,43.62,2023-05-30 15:08:00
ORD_011403,1,PROD_00237,SELL_0212,51.31,24.54,2023-05-29 17:34:00
ORD_011403,2,PROD_00307,SELL_0277,26.71,51.44,2023-05-31 17:34:00
ORD_011403,3,PROD_00460,SELL_0029,115.66,35.55,2023-05-28 17:34:00
ORD_011403,4,PROD_00333,SELL_0171,7.2,21.22,2023-05-30 17:34:00
ORD_011403,5,PROD_00540,SELL_0111,132.07,73.47,2023-05-31 17:34:00
ORD_011404,1,PROD_00705,SELL_0236,41.06,51.33,2023-05-29 17:36:00
ORD_011404,2,PROD_00561,SELL_0112,60.49,46.71,2023-05-28 17:36:00
ORD_011404,3,PROD_00648,SELL_0016,136.11,28.61,2023-05-30 17:36:00
ORD_011405,1,PROD_00422,SELL_0153,68.66,5.13,2023-05-31 18:23:00
ORD_011406,1,PROD_00189,SELL_0312,18.64,41.81,2023-05-30 20:35:00
ORD_011406,2,PROD_00130,SELL_0228,46.75,39.14,2023-05-29 20:35:00
ORD_011407,1,PROD_00721,SELL_0297,40.34,62.02,2023-05-31 06:05:00
ORD_011408,1,PROD_00052,SELL_0046,44.59,59.53,2023-05-31 08:52:00
ORD_011408,2,PROD_00172,SELL_0298,15.75,72.94,2023-05-31 08:52:00
ORD_011409,1,PROD_00733,SELL_0240,103.55,62.09,2023-05-31 10:30:00
ORD_011410,1,PROD_00092,SELL_0200,92.75,60.78,2023-05-31 11:45:00
ORD_011411,1,PROD_00309,SELL_0220,212.25,22.86,2023-05-31 13:16:00
ORD_011411,2,PROD_00368,SELL_0029,24.0,20.17,2023-05-31 13:16:00
ORD_011412,1,PROD_00261,SELL_0096,96.2,59.71,2023-05-28 14:11:00
ORD_011412,2,PROD_00479,SELL_0359,58.54,49.01,2023-05-28 14:11:00
ORD_011413,1,PROD_00366,SELL_0083,134.45,60.17,2023-05-30 16:05:00
ORD_011413,2,PROD_00017,SELL_0239,57.14,70.83,2023-05-30 16:05:00
ORD_011414,1,PROD_00739,SELL_0058,89.82,22.01,2023-05-28 17:14:00
ORD_011415,1,PROD_00171,SELL_0279,30.5,40.86,2023-05-31 18:29:00
ORD_011415,2,PROD_00510,SELL_0363,41.26,32.42,2023-06-01 18:29:00
ORD_011416,1,PROD_00425,SELL_0306,227.96,18.94,2023-05-30 18:57:00
