geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
14934,-26.583494,-51.070661,Belo Horizonte,PR
71404,-0.552888,-48.244304,Sao Paulo,PA
20051,-19.947815,-39.277492,Rio de Janeiro,ES
85518,-24.568861,-44.734689,Belo Horizonte,RJ
83138,-14.868198,-39.929032,Rio de Janeiro,BA
45838,-1.688709,-49.722333,Sao Paulo,PA
31617,-24.412632,-49.083529,Sao Paulo,PR
41229,-11.415149,-38.297788,Rio de Janeiro,BA
85015,-0.244293,-46.99675,Rio de Janeiro,PA
91051,-7.167801,-34.075752,Rio de Janeiro,PE
63120,-9.124824,-35.026105,Belo Horizonte,PE
75861,-28.90786,-49.92796,Belo Horizonte,SC
16699,-24.703912,-47.584346,Belo Horizonte,SP
61009,-28.952243,-49.512951,Sao Paulo,RS
21551,-14.638002,-38.627346,Curitiba,BA
30430,-2.195218,-38.926685,Rio de Janeiro,CE
31501,-11.410783,-38.749983,Sao Paulo,BA
84803,-12.330474,-37.243024,Sao Paulo,BA
57764,-6.804658,-34.89176,Belo Horizonte,PE
72456,-4.647556,-59.916652,Curitiba,AM
90668,-13.289098,-37.969568,Sao Paulo,BA
99861,-20.316757,-41.967798,Curitiba,MG
88712,-13.447056,-40.378425,Curitiba,BA
90616,-0.203187,-46.616178,Curitiba,PA
90396,-25.42025,-50.235794,Sao Paulo,PR
72209,-21.873071,-38.544899,Rio de Janeiro,ES
42360,-24.292595,-47.716928,Rio de Janeiro,SP
32014,0.151624,-48.498375,Rio de Janeiro,PA
34731,-22.009157,-44.738056,Rio de Janeiro,RJ
66131,-4.630954,-40.43391,Belo Horizonte,CE
57867,-3.224572,-36.968117,Rio de Janeiro,CE
18814,-6.463584,-33.334426,Sao Paulo,PE
70531,-3.000549,-44.821634,Curitiba,MA
68500,-13.79709,-46.996367,Belo Horizonte,DF
27085,-3.993416,-45.829937,Curitiba,MA
29668,-24.634821,-47.502193,Belo Horizonte,PR
54978,-21.591355,-42.806729,Belo Horizonte,RJ
97374,-5.102484,-40.136655,Curitiba,CE
12839,-28.422142,-49.756205,Sao Paulo,RS
35108,-9.3203,-33.441598,Belo Horizonte,PE
80516,-2.918475,-36.876285,Curitiba,CE
96244,-26.891531,-47.092843,Rio de Janeiro,SC
55316,-26.319238,-49.653309,Sao Paulo,SC
79284,-18.077526,-49.434641,Belo Horizonte,GO
43096,-4.868356,-39.559957,Rio de Janeiro,CE
63583,-16.099214,-50.403792,Sao Paulo,GO
31683,-7.520335,-35.445076,Rio de Janeiro,PE
21701,-2.793157,-47.039457,Curitiba,PA
14309,-20.600051,-41.745182,Curitiba,ES
12925,-4.373309,-42.813035,Belo Horizonte,MA
72794,-17.360921,-48.440469,Rio de Janeiro,DF
36480,-15.13301,-48.34345,Curitiba,GO
24330,-14.637885,-47.693607,Curitiba,DF
39126,-14.109907,-36.837692,Sao Paulo,BA
93420,-16.827696,-49.028595,Curitiba,DF
97276,-18.914364,-41.344142,Curitiba,ES
44358,-1.841343,-37.773794,Sao Paulo,CE
36205,-28.164506,-50.502904,Belo Horizonte,SC
65260,-3.548247,-44.079601,Sao Paulo,MA
99606,-13.850949,-40.373559,Sao Paulo,BA
88849,-24.70543,-46.434388,Curitiba,SP
23597,-2.616583,-37.667331,Curitiba,CE
44174,-28.349956,-49.708312,Sao Paulo,SC
46566,-14.907508,-48.535348,Rio de Janeiro,DF
20650,-1.44026,-45.322262,Belo Horizonte,MA
38862,-1.802625,-58.812353,Belo Horizonte,AM
41500,-28.529841,-48.808566,Curitiba,SC
76599,-17.589305,-49.187127,Rio de Janeiro,DF
92273,-1.600142,-49.321887,Rio de Janeiro,PA
15963,-17.29274,-50.032356,Belo Horizonte,GO
99082,-21.747352,-42.255994,Rio de Janeiro,ES
62363,-16.412258,-49.59986,Belo Horizonte,DF
95525,-22.470729,-44.502094,Curitiba,RJ
40818,-27.136164,-50.656529,Belo Horizonte,PR
98954,-9.98964,-35.431612,Sao Paulo,PE
70035,-1.141145,-44.956729,Curitiba,MA
89492,0.125987,-47.764901,Sao Paulo,PA
88588,-15.519407,-48.421885,Belo Horizonte,DF
79627,-26.075552,-50.472693,Belo Horizonte,SC
93197,-19.264075,-43.607708,Sao Paulo,MG
71370,-26.264833,-51.001766,Sao Paulo,PR
35091,-31.01995,-52.930825,Rio de Janeiro,RS
80411,-1.992047,-40.502327,Rio de Janeiro,CE
73856,-3.417587,-59.088951,Curitiba,AM
94893,-23.660011,-44.071842,Curitiba,RJ
83824,-13.831128,-49.655296,Belo Horizonte,DF
58525,-24.923149,-48.855158,Curitiba,PR
73409,-28.67946,-47.30804,Rio de Janeiro,SC
49335,-13.182256,-37.942513,Rio de Janeiro,BA
16434,-26.621159,-51.170129,Curitiba,PR
47949,-18.108211,-50.361266,Belo Horizonte,GO
71510,-21.963333,-43.111534,Curitiba,RJ
80106,-4.18031,-37.517777,Belo Horizonte,CE
60870,-22.040165,-41.816106,Sao Paulo,ES
90316,0.017576,-49.050692,Sao Paulo,PA
70715,-4.64355,-39.228828,Curitiba,CE
91916,-17.170344,-48.296636,Belo Horizonte,DF
62594,-15.328122,-48.633309,Belo Horizonte,GO
25397,-2.618804,-61.823907,Rio de Janeiro,AM
54643,-1.48054,-58.485591,Belo Horizonte,AM
92725,-21.441685,-43.218087,Sao Paulo,RJ
99909,-23.96323,-43.588522,Curitiba,RJ
34338,-13.431873,-37.552135,Sao Paulo,BA
35245,-24.711554,-47.894973,Rio de Janeiro,PR
94841,-20.179527,-42.279974,Sao Paulo,MG
90203,-15.705696,-47.949591,Rio de Janeiro,GO
64015,-17.735765,-47.412742,Rio de Janeiro,GO
48870,-21.85168,-43.954677,Curitiba,RJ
61413,-24.028827,-46.206223,Belo Horizonte,SP
34548,-27.027402,-48.13073,Belo Horizonte,PR
18977,-8.201626,-33.83558,Curitiba,PE
27133,-26.208026,-47.800611,Sao Paulo,PR
15978,-7.448622,-35.100145,Sao Paulo,PE
45991,-2.841311,-45.663152,Curitiba,MA
56944,-17.293662,-49.903508,Rio de Janeiro,DF
19859,-22.94779,-41.335346,Rio de Janeiro,RJ
79446,-18.481501,-47.269087,Belo Horizonte,GO
58276,-6.242385,-33.003601,Sao Paulo,PE
92490,-20.508773,-40.447228,Sao Paulo,ES
72435,-21.98028,-43.592203,Rio de Janeiro,RJ
19659,-4.367346,-44.32578,Sao Paulo,MA
29842,-15.206133,-47.886328,Sao Paulo,DF
86405,-24.105321,-44.851541,Belo Horizonte,SP
40107,-11.098869,-39.731436,Belo Horizonte,BA
83822,-21.793468,-48.354192,Sao Paulo,SP
89934,-18.512974,-38.703646,Sao Paulo,ES
99722,-23.986631,-49.227658,Rio de Janeiro,PR
24968,-30.44693,-52.325621,Belo Horizonte,RS
54606,-22.21074,-39.792269,Rio de Janeiro,ES
36537,-31.580242,-49.745465,Belo Horizonte,RS
52880,-1.341267,-43.654967,Curitiba,MA
21471,-12.349303,-37.334552,Belo Horizonte,BA
55782,-3.809122,-61.012033,Belo Horizonte,AM
38872,-3.893333,-58.491199,Belo Horizonte,AM
79102,-3.008528,-47.85049,Belo Horizonte,PA
31900,-11.121545,-37.043675,Belo Horizonte,BA
94124,-31.09102,-50.473477,Sao Paulo,RS
66298,-3.85142,-38.27058,Sao Paulo,CE
16618,-15.187601,-47.183601,Rio de Janeiro,DF
83599,-20.834821,-42.938373,Rio de Janeiro,MG
73605,-18.306342,-44.57716,Rio de Janeiro,MG
69700,-16.317739,-49.615805,Belo Horizonte,DF
48373,-15.717399,-49.888857,Sao Paulo,GO
84652,-2.19959,-44.773627,Curitiba,MA
55620,-2.418848,-43.196999,Curitiba,MA
24203,-14.176233,-40.441455,Belo Horizonte,BA
79386,-16.306404,-49.769279,Sao Paulo,GO
79147,-27.288498,-46.998597,Rio de Janeiro,SC
59220,-21.102798,-38.458802,Sao Paulo,ES
92803,-12.893875,-37.581505,Curitiba,BA
63353,-24.046499,-49.959185,Rio de Janeiro,PR
52324,-25.489697,-47.482056,Sao Paulo,SP
60035,-16.13952,-46.686806,Sao Paulo,DF
94830,-1.543929,-48.785725,Belo Horizonte,PA
97916,-14.509407,-46.62717,Curitiba,DF
80745,-1.872588,-59.331364,Curitiba,AM
27962,-4.981746,-60.60692,Belo Horizonte,AM
62076,-22.708885,-43.98991,Sao Paulo,RJ
46077,-8.36268,-36.4478,Sao Paulo,PE
25315,-3.343103,-48.241047,Rio de Janeiro,PA
86495,-26.692009,-48.394114,Sao Paulo,SC
42513,-3.712102,-58.216527,Belo Horizonte,AM
67233,-9.164776,-34.804851,Curitiba,PE
78807,-28.547827,-46.763695,Belo Horizonte,SC
99904,-31.975979,-49.711091,Rio de Janeiro,RS
19962,-1.229462,-46.760355,Curitiba,PA
66946,-11.850737,-37.849266,Curitiba,BA
33033,-18.918101,-42.620709,Sao Paulo,MG
28998,-24.350481,-45.773072,Curitiba,SP
76424,-2.934939,-47.252762,Rio de Janeiro,PA
93760,-21.769948,-46.18366,Curitiba,SP
64179,-14.287822,-45.962311,Rio de Janeiro,DF
72066,-14.324046,-39.471835,Belo Horizonte,BA
16374,-25.48692,-47.990061,Belo Horizonte,PR
67105,-19.034832,-39.169069,Belo Horizonte,ES
18634,-21.815277,-45.006772,Rio de Janeiro,SP
46020,-8.196461,-33.447595,Curitiba,PE
66412,-3.781719,-58.711885,Curitiba,AM
40688,0.272389,-48.442887,Rio de Janeiro,PA
57335,-5.429041,-38.607609,Curitiba,CE
40662,-24.488828,-46.400447,Rio de Janeiro,SP
90688,-2.795411,-60.314169,Rio de Janeiro,AM
27136,-24.650761,-49.322568,Curitiba,PR
12018,-6.987548,-36.405177,Sao Paulo,PE
80273,-15.627743,-48.961609,Belo Horizonte,GO
15657,-24.564987,-44.177889,Belo Horizonte,RJ
16408,-4.448896,-58.594468,Curitiba,AM
35224,-24.428292,-49.925805,Belo Horizonte,PR
77309,-11.39591,-37.346587,Rio de Janeiro,BA
11657,-31.732005,-49.365505,Rio de Janeiro,RS
35119,-23.683391,-49.107039,Curitiba,PR
55622,-19.621654,-40.223218,Sao Paulo,ES
14897,-20.593537,-41.570628,Belo Horizonte,ES
79436,-22.584209,-48.161836,Belo Horizonte,SP
87125,-12.121878,-37.814781,Belo Horizonte,BA
51367,-20.956286,-44.25674,Rio de Janeiro,RJ
40282,-12.548741,-39.757727,Curitiba,BA
79653,-7.39341,-34.818404,Sao Paulo,PE
50430,-28.231594,-47.955905,Curitiba,SC
83690,-15.505972,-46.925345,Rio de Janeiro,DF
96826,-4.394983,-42.948897,Curitiba,MA
95436,-21.756605,-47.970229,Rio de Janeiro,SP
70427,-3.632928,-44.273969,Belo Horizonte,MA
78324,-22.729773,-46.781293,Belo Horizonte,SP
96528,-25.58358,-47.277282,Belo Horizonte,PR
32580,-26.013035,-48.88429,Belo Horizonte,PR
97665,-14.492673,-49.185057,Curitiba,DF
60023,-23.609401,-50.522308,Sao Paulo,PR
18590,-2.437245,-44.025203,Belo Horizonte,MA
99874,-12.530113,-40.011443,Rio de Janeiro,BA
77902,-25.171168,-47.750949,Belo Horizonte,SP
77108,-19.263787,-45.810303,Sao Paulo,MG
11880,-15.175503,-48.897087,Rio de Janeiro,DF
99291,-4.675025,-60.506693,Curitiba,AM
17208,-15.919795,-48.891494,Sao Paulo,DF
24706,-0.217306,-48.667765,Sao Paulo,PA
18904,-4.335322,-36.773383,Belo Horizonte,CE
59392,-20.959779,-44.975392,Sao Paulo,MG
88092,-21.751161,-45.689219,Curitiba,SP
78210,-17.432904,-47.603268,Sao Paulo,DF
93536,-25.324873,-50.188812,Sao Paulo,PR
89945,-21.853419,-46.114005,Rio de Janeiro,SP
35901,-19.843475,-38.400427,Sao Paulo,ES
73126,-24.346818,-49.46843,Rio de Janeiro,PR
75600,-15.672113,-48.178243,Curitiba,DF
80778,-23.726387,-47.422734,Belo Horizonte,PR
89899,-18.767586,-42.333129,Sao Paulo,ES
32902,-0.924794,-45.829573,Sao Paulo,MA
35514,-2.462267,-46.006967,Sao Paulo,MA
13376,-30.510334,-53.104938,Curitiba,RS
19205,-22.331806,-46.183177,Rio de Janeiro,SP
69784,-29.346645,-48.927165,Belo Horizonte,SC
25969,-1.766373,-59.621738,Belo Horizonte,AM
91810,-27.273905,-48.706642,Sao Paulo,SC
80782,-2.630198,-42.720018,Rio de Janeiro,MA
38138,-25.036438,-47.643207,Belo Horizonte,PR
35770,-22.391836,-45.53174,Sao Paulo,SP
65181,-2.482055,-37.066048,Sao Paulo,CE
12792,-17.382339,-49.077857,Rio de Janeiro,DF
57608,-30.465168,-51.461336,Rio de Janeiro,RS
75211,-4.880706,-60.480849,Rio de Janeiro,AM
50964,-16.542228,-47.650481,Curitiba,GO
54924,-20.601728,-42.916197,Rio de Janeiro,MG
59795,-11.410136,-39.371665,Rio de Janeiro,BA
88905,-7.908785,-34.224091,Rio de Janeiro,PE
46806,-2.322227,-45.203772,Belo Horizonte,MA
11806,-30.236611,-53.170101,Belo Horizonte,RS
91050,-14.207877,-47.969199,Curitiba,DF
29975,-1.318551,-46.696015,Rio de Janeiro,PA
20208,-22.340106,-46.87669,Sao Paulo,SP
63273,-24.809405,-46.282274,Rio de Janeiro,SP
48005,-2.694703,-38.704128,Sao Paulo,CE
62231,-17.295795,-48.06595,Sao Paulo,GO
10901,-14.926799,-40.213694,Curitiba,BA
73507,-0.779627,-50.133446,Belo Horizonte,PA
98152,-7.482286,-36.314388,Curitiba,PE
58714,-21.850574,-43.921775,Sao Paulo,RJ
31184,-8.67029,-36.555406,Belo Horizonte,PE
17171,-22.117292,-40.042585,Rio de Janeiro,ES
78447,-16.82061,-49.726083,Sao Paulo,DF
28700,-24.366698,-44.726921,Rio de Janeiro,SP
38610,-9.981819,-33.441309,Sao Paulo,PE
50700,-18.347101,-44.655542,Belo Horizonte,MG
65589,-20.061033,-41.772772,Rio de Janeiro,ES
84939,-27.033778,-46.719892,Belo Horizonte,SC
79613,-17.31428,-49.140192,Belo Horizonte,GO
81138,-13.748274,-38.700412,Rio de Janeiro,BA
96501,-20.167512,-43.061169,Sao Paulo,MG
98651,-19.101294,-38.905614,Curitiba,ES
28570,-14.040038,-39.519248,Belo Horizonte,BA
71196,-23.481501,-47.831144,Rio de Janeiro,PR
48155,-15.792929,-45.987262,Belo Horizonte,DF
16988,-4.532274,-58.071297,Sao Paulo,AM
50866,-13.955972,-36.788367,Rio de Janeiro,BA
38456,-2.670393,-44.426561,Curitiba,MA
59383,-24.453841,-41.569173,Belo Horizonte,RJ
57678,-18.930842,-40.050345,Rio de Janeiro,ES
88240,-21.21754,-40.037049,Sao Paulo,ES
51017,-2.818301,-60.312007,Rio de Janeiro,AM
48372,-9.437192,-36.733672,Sao Paulo,PE
72528,-28.371912,-47.898349,Sao Paulo,SC
82896,-1.870247,-59.497188,Curitiba,AM
51885,-1.283093,-47.118293,Curitiba,PA
52888,-15.9274,-48.178589,Rio de Janeiro,DF
86692,-16.000752,-49.761956,Rio de Janeiro,GO
79613,-28.101994,-46.844588,Belo Horizonte,SC
90891,-17.563345,-47.513505,Curitiba,DF
77913,-16.285352,-48.198518,Sao Paulo,GO
75675,-15.307934,-48.836567,Belo Horizonte,DF
69280,-13.208499,-38.857925,Rio de Janeiro,BA
69032,-0.220535,-49.672755,Sao Paulo,PA
99876,-23.446034,-44.169077,Sao Paulo,RJ
44113,-3.001081,-61.457712,Rio de Janeiro,AM
28303,-23.503612,-41.668342,Curitiba,RJ
40128,-15.40433,-47.528845,Belo Horizonte,GO
16154,-20.993465,-38.652255,Sao Paulo,ES
32306,-23.766262,-46.1206,Sao Paulo,SP
75241,-25.820626,-50.710712,Sao Paulo,PR
65126,-26.202803,-47.609169,Sao Paulo,PR
85879,-2.994495,-45.002443,Sao Paulo,MA
40777,-21.609271,-47.190704,Curitiba,SP
91164,-26.651368,-46.917584,Belo Horizonte,SC
35667,-7.565463,-36.366834,Curitiba,PE
61152,-21.066011,-45.140719,Sao Paulo,RJ
78758,-27.969605,-47.110378,Rio de Janeiro,SC
76074,-29.243953,-47.416837,Curitiba,SC
57503,-13.336947,-37.859275,Rio de Janeiro,BA
45449,-1.849965,-36.763656,Rio de Janeiro,CE
89305,-3.156525,-47.313871,Rio de Janeiro,PA
59665,-22.994067,-46.395311,Sao Paulo,SP
77338,-1.809795,-48.068554,Curitiba,PA
90066,-23.020615,-41.955931,Sao Paulo,RJ
55833,-0.692265,-47.153279,Belo Horizonte,PA
45762,-24.694401,-45.829426,Rio de Janeiro,SP
27817,-2.757066,-42.59943,Belo Horizonte,MA
29735,-26.234722,-50.611093,Sao Paulo,PR
21988,-1.995157,-36.930213,Sao Paulo,CE
32918,-5.019514,-58.175646,Rio de Janeiro,AM
41935,-19.580861,-42.072791,Curitiba,MG
96981,-3.234903,-58.370234,Belo Horizonte,AM
79394,-11.58209,-40.130392,Curitiba,BA
54752,-21.393967,-41.657485,Curitiba,ES
52696,-25.691908,-49.588473,Belo Horizonte,PR
38029,-4.000196,-37.547117,Sao Paulo,CE
86071,-16.004234,-48.937177,Sao Paulo,GO
41493,-13.263571,-39.676477,Curitiba,BA
77502,-24.307841,-47.837543,Rio de Janeiro,SP
59927,-18.535519,-45.424598,Curitiba,MG
69491,-31.275169,-51.289322,Rio de Janeiro,RS
64842,-22.299351,-45.01264,Sao Paulo,SP
51331,-2.292496,-45.201613,Belo Horizonte,MA
98703,-0.678191,-43.903234,Sao Paulo,MA
99148,-14.433229,-37.779892,Curitiba,BA
13224,-14.026447,-38.896418,Curitiba,BA
28234,-9.218119,-36.777765,Sao Paulo,PE
21767,-18.557652,-45.872899,Rio de Janeiro,MG
54790,-16.100373,-50.331654,Sao Paulo,GO
47653,-2.987672,-58.421475,Curitiba,AM
67126,-26.35668,-49.926717,Rio de Janeiro,SC
71311,-18.049034,-48.41205,Belo Horizonte,GO
17545,-25.057497,-50.93419,Curitiba,PR
60358,-22.698934,-44.005001,Belo Horizonte,RJ
70577,-17.266976,-46.341062,Curitiba,DF
19887,-14.660218,-48.985884,Sao Paulo,DF
38552,-1.57199,-44.800042,Curitiba,MA
68805,-30.263543,-50.21012,Curitiba,RS
70313,-31.746114,-51.940234,Curitiba,RS
59681,-21.80728,-42.752074,Belo Horizonte,RJ
12336,-8.883381,-35.598983,Sao Paulo,PE
24747,-26.047216,-46.91622,Curitiba,SC
85967,-4.654719,-61.664573,Curitiba,AM
60991,-15.613583,-48.455919,Belo Horizonte,GO
56250,-0.576551,-48.587003,Rio de Janeiro,PA
27875,-21.220659,-45.932761,Belo Horizonte,MG
39269,-17.002725,-46.685607,Sao Paulo,DF
38298,-31.821549,-52.083851,Curitiba,RS
67765,-12.421282,-40.3466,Curitiba,BA
20071,-17.968445,-43.272643,Rio de Janeiro,MG
80194,-1.594512,-49.132711,Rio de Janeiro,PA
44936,-25.964103,-47.531341,Belo Horizonte,SC
93847,-28.668115,-52.406024,Belo Horizonte,RS
21320,0.432531,-50.45974,Rio de Janeiro,PA
81607,-2.410197,-59.930075,Belo Horizonte,AM
79379,-19.743251,-38.989396,Rio de Janeiro,ES
91075,-31.263454,-51.052397,Belo Horizonte,RS
68390,-13.806161,-46.141626,Rio de Janeiro,DF
49808,-21.703723,-42.847806,Sao Paulo,MG
38719,-26.086111,-47.862512,Sao Paulo,SC
37258,-31.46853,-52.187837,Belo Horizonte,RS
38235,-28.871203,-48.464807,Curitiba,SC
76970,-20.623635,-45.02932,Curitiba,MG
96075,-3.689832,-38.658931,Rio de Janeiro,CE
63888,-28.436882,-49.809357,Rio de Janeiro,SC
99543,-3.921058,-60.452843,Curitiba,AM
81474,-5.050327,-38.289646,Sao Paulo,CE
85664,-22.502408,-44.105348,Curitiba,RJ
58557,-13.963846,-38.620622,Curitiba,BA
83499,-16.126529,-49.352757,Sao Paulo,DF
29725,-21.910636,-47.303882,Rio de Janeiro,SP
11595,-2.615498,-61.301226,Curitiba,AM
11731,-23.386906,-44.477544,Sao Paulo,RJ
74669,-18.924405,-40.00102,Rio de Janeiro,ES
32356,-27.764638,-50.067491,Curitiba,SC
87189,-24.401241,-42.139941,Sao Paulo,RJ
36814,-23.765657,-47.556271,Rio de Janeiro,SP
88712,-3.286157,-48.016836,Belo Horizonte,PA
37436,-19.304473,-44.976091,Belo Horizonte,MG
82496,-8.656515,-36.324002,Sao Paulo,PE
50479,-21.865535,-44.186279,Rio de Janeiro,MG
75138,-6.249001,-34.072519,Curitiba,PE
30677,-15.343989,-47.590853,Curitiba,GO
92466,-18.561451,-51.135926,Belo Horizonte,GO
69595,-9.524737,-34.631298,Curitiba,PE
94759,-5.05045,-61.732933,Rio de Janeiro,AM
30825,-8.400534,-34.878375,Curitiba,PE
87636,-4.525149,-58.470665,Belo Horizonte,AM
62780,-14.925041,-48.901823,Belo Horizonte,DF
85789,-25.41684,-50.997386,Sao Paulo,PR
76286,-1.564192,-49.135202,Curitiba,PA
50780,-18.208641,-42.886271,Belo Horizonte,MG
72645,-20.832252,-41.668874,Rio de Janeiro,ES
12203,-23.541469,-47.92318,Rio de Janeiro,PR
33855,-30.68344,-51.531044,Curitiba,RS
52518,-22.616473,-43.909241,Rio de Janeiro,RJ
49561,-21.476905,-39.725666,Rio de Janeiro,ES
54539,-18.171609,-45.188856,Rio de Janeiro,MG
61708,-23.541108,-44.959545,Belo Horizonte,RJ
72757,-24.747735,-48.075779,Sao Paulo,PR
44821,-21.074224,-41.822179,Sao Paulo,ES
92266,-27.000364,-48.660278,Rio de Janeiro,SC
44894,-19.828665,-44.502673,Rio de Janeiro,MG
83287,-1.940754,-38.814506,Curitiba,CE
25485,-27.630187,-49.625691,Rio de Janeiro,SC
51380,-20.710766,-42.443534,Curitiba,MG
21653,-27.110066,-50.336054,Sao Paulo,PR
66292,-25.535729,-50.639509,Curitiba,PR
75659,-1.108177,-43.503374,Rio de Janeiro,MA
43349,-18.818973,-43.143975,Belo Horizonte,MG
51913,-2.440561,-60.319285,Curitiba,AM
31307,-23.194759,-42.712976,Curitiba,RJ
60935,-14.254769,-39.87795,Curitiba,BA
35503,-5.635431,-39.419058,Belo Horizonte,CE
65039,-27.193256,-47.551171,Rio de Janeiro,PR
74905,-21.395204,-44.775535,Sao Paulo,MG
98635,-4.162456,-59.879699,Rio de Janeiro,AM
35006,-31.454246,-50.013689,Sao Paulo,RS
98883,-2.947254,-46.866988,Belo Horizonte,PA
31951,-14.572991,-47.319497,Belo Horizonte,DF
14631,-13.311155,-39.64148,Sao Paulo,BA
62250,-24.195629,-42.793105,Sao Paulo,RJ
72633,-18.763081,-45.348446,Rio de Janeiro,MG
90960,-29.911637,-50.520341,Sao Paulo,RS
83437,-25.835193,-47.604684,Curitiba,PR
15830,-16.286206,-48.190725,Curitiba,DF
23758,-3.686246,-58.44953,Sao Paulo,AM
47515,-28.835828,-49.323378,Rio de Janeiro,SC
24811,-24.295774,-49.712024,Belo Horizonte,PR
39748,-4.115613,-37.055161,Curitiba,CE
70209,-30.503778,-50.144092,Belo Horizonte,RS
54332,-0.509739,-47.593756,Curitiba,PA
98350,-18.230918,-42.227864,Curitiba,MG
35553,-30.371771,-51.329982,Curitiba,RS
99097,-1.471658,-45.727985,Rio de Janeiro,MA
37234,-24.566323,-44.748048,Curitiba,SP
45166,-26.2199,-49.123524,Curitiba,PR
22159,-9.32549,-34.622768,Rio de Janeiro,PE
90915,-22.216204,-44.807577,Rio de Janeiro,SP
49604,-8.372729,-33.319211,Sao Paulo,PE
53921,-23.716249,-45.320838,Sao Paulo,SP
74792,-4.853793,-38.571592,Belo Horizonte,CE
25899,-22.221297,-46.457511,Sao Paulo,SP
10773,-15.50827,-47.367831,Curitiba,DF
87558,-22.119425,-42.235218,Belo Horizonte,ES
63531,-24.293772,-43.567711,Belo Horizonte,RJ
59591,-26.729091,-50.076215,Curitiba,SC
78847,-29.521839,-52.218847,Curitiba,RS
37784,-16.826455,-47.598084,Sao Paulo,DF
15936,-6.694879,-33.964294,Curitiba,PE
51038,-20.012269,-42.635151,Sao Paulo,MG
96730,-16.925303,-48.909853,Rio de Janeiro,DF
47653,-16.622933,-47.909704,Sao Paulo,DF
67056,-2.353259,-58.320412,Sao Paulo,AM
54340,-23.003491,-47.357777,Rio de Janeiro,SP
10457,-9.294334,-33.674622,Sao Paulo,PE
54755,-23.257536,-47.133046,Curitiba,SP
55244,-22.909849,-43.698345,Sao Paulo,RJ
74836,-0.198641,-47.851257,Rio de Janeiro,PA
41133,-21.298101,-42.712684,Sao Paulo,MG
16194,-7.980125,-34.648085,Belo Horizonte,PE
36715,-18.178222,-49.297375,Sao Paulo,GO
16931,-13.293029,-37.879075,Rio de Janeiro,BA
20239,-27.23208,-50.081016,Rio de Janeiro,SC
14571,-27.015142,-48.98915,Belo Horizonte,SC
69481,-16.123173,-50.19186,Curitiba,GO
58338,-26.741943,-47.387746,Curitiba,PR
20748,-2.978306,-45.538597,Rio de Janeiro,MA
35785,-19.797765,-43.737795,Curitiba,MG
87323,-2.101972,-49.491884,Curitiba,PA
15324,-8.772755,-33.610019,Belo Horizonte,PE
69592,-15.585837,-48.529653,Curitiba,DF
38771,-14.22796,-48.722736,Curitiba,DF
59587,-19.625,-39.555614,Curitiba,ES
65655,-25.375961,-47.623026,Sao Paulo,PR
94412,-16.320127,-47.391891,Belo Horizonte,GO
84698,-31.98317,-51.032438,Sao Paulo,RS
91471,-0.952314,-50.212169,Rio de Janeiro,PA
64373,-26.411046,-48.77749,Rio de Janeiro,PR
59374,-11.082564,-36.740923,Rio de Janeiro,BA
48909,-20.002274,-45.233871,Rio de Janeiro,MG
86934,-14.672406,-38.571704,Belo Horizonte,BA
96627,-29.861389,-50.466031,Sao Paulo,RS
40098,-20.16411,-44.645725,Rio de Janeiro,MG
82706,-21.432895,-43.562827,Rio de Janeiro,RJ
38883,-31.462972,-51.615966,Curitiba,RS
25412,-1.510798,-60.494453,Sao Paulo,AM
95002,-1.603971,-42.677495,Rio de Janeiro,MA
23597,-4.83655,-60.314341,Rio de Janeiro,AM
27101,-26.126158,-49.437139,Belo Horizonte,PR
33600,-4.851401,-61.570014,Sao Paulo,AM
16986,-23.607704,-44.934007,Curitiba,SP
24692,-3.0755,-50.118648,Curitiba,PA
20314,-21.375279,-41.82954,Belo Horizonte,ES
22674,-13.412039,-38.469279,Sao Paulo,BA
74498,-26.444024,-49.742246,Sao Paulo,SC
17621,-18.642433,-48.426073,Curitiba,GO
27175,-16.81668,-49.768261,Rio de Janeiro,GO
25793,-22.236785,-47.672466,Curitiba,SP
54126,-13.434331,-38.72393,Belo Horizonte,BA
76563,-26.215241,-50.251171,Curitiba,PR
92079,-16.074412,-48.722772,Curitiba,GO
68719,-0.600658,-48.666665,Rio de Janeiro,PA
50830,-22.08054,-47.100512,Rio de Janeiro,SP
37605,-21.563539,-42.729244,Sao Paulo,MG
56967,-31.677594,-49.429566,Sao Paulo,RS
30372,-29.916651,-50.954941,Curitiba,RS
69915,-24.087888,-44.992894,Sao Paulo,SP
27592,-5.076943,-38.8882,Belo Horizonte,CE
33131,-21.296969,-40.767924,Sao Paulo,ES
15984,-3.409884,-44.911746,Rio de Janeiro,MA
55551,-21.7194,-44.118121,Sao Paulo,MG
68443,-20.571744,-42.741867,Belo Horizonte,MG
81464,-25.407045,-48.923576,Curitiba,PR
44997,-19.172869,-39.224966,Sao Paulo,ES
64312,-7.380299,-33.414126,Rio de Janeiro,PE
98405,-23.587033,-42.326873,Rio de Janeiro,RJ
43144,-2.74548,-48.017077,Belo Horizonte,PA
62113,-21.016884,-43.786342,Belo Horizonte,RJ
95411,-5.226089,-38.860207,Curitiba,CE
78307,-16.977548,-48.814064,Sao Paulo,GO
16731,-21.492091,-38.62081,Curitiba,ES
44260,-23.640553,-45.566047,Rio de Janeiro,SP
