order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_012432,1,voucher,1,197.31
ORD_012433,1,debit_card,1,55.41
ORD_012434,1,voucher,1,125.84
ORD_012435,1,credit_card,1,366.02
ORD_012436,1,credit_card,2,205.16
ORD_012437,1,voucher,6,39.39
ORD_012438,1,boleto,3,198.4
ORD_012439,1,credit_card,6,100.32
ORD_012440,1,credit_card,3,392.0
ORD_012441,1,voucher,1,210.99
ORD_012442,1,credit_card,2,582.8
ORD_012443,1,boleto,3,95.91
ORD_012444,1,boleto,2,180.71
ORD_012445,1,debit_card,1,530.59
ORD_012446,1,credit_card,1,448.52
ORD_012447,1,debit_card,1,311.12
ORD_012448,1,voucher,6,180.43
ORD_012449,1,boleto,6,215.55
ORD_012450,1,debit_card,12,256.91
ORD_012451,1,debit_card,2,71.55
ORD_012452,1,voucher,2,173.69
ORD_012453,1,credit_card,6,56.98
ORD_012454,1,credit_card,2,359.12
ORD_012455,1,voucher,1,268.19
ORD_012456,1,voucher,12,91.8
ORD_012457,1,debit_card,1,88.07
ORD_012458,1,credit_card,12,151.46
ORD_012459,1,voucher,1,105.62
ORD_012460,1,debit_card,6,371.97
ORD_012461,1,voucher,12,153.82
ORD_012462,1,credit_card,6,118.75
ORD_012463,1,credit_card,12,506.94
ORD_012464,1,boleto,3,289.77
ORD_012465,1,boleto,1,104.91
ORD_012466,1,voucher,12,204.51
ORD_012467,1,credit_card,1,125.9
ORD_012468,1,credit_card,1,184.54
ORD_012469,1,voucher,6,373.43
ORD_012470,1,voucher,3,72.66
ORD_012471,1,boleto,6,64.27
ORD_012472,1,debit_card,2,92.72
ORD_012473,1,boleto,6,83.51
ORD_012474,1,voucher,1,420.88
ORD_012475,1,voucher,1,67.14
ORD_012476,1,debit_card,3,191.44
ORD_012477,1,voucher,1,128.92
ORD_012478,1,voucher,1,198.06
ORD_012479,1,credit_card,1,56.73
ORD_012480,1,voucher,3,440.96
ORD_012481,1,voucher,2,78.34
ORD_012482,1,credit_card,6,164.89
ORD_012483,1,boleto,1,177.16
ORD_012484,1,voucher,1,398.72
ORD_012485,1,boleto,3,355.39
ORD_012486,1,debit_card,1,122.5
ORD_012487,1,voucher,2,1170.1
ORD_012488,1,debit_card,2,233.71
ORD_012489,1,credit_card,1,381.22
ORD_012490,1,debit_card,6,111.25
ORD_012491,1,voucher,3,66.23
ORD_012492,1,boleto,1,66.5
ORD_012493,1,boleto,1,283.35
ORD_012494,1,debit_card,1,506.93
ORD_012495,1,voucher,3,155.4
ORD_012496,1,boleto,12,124.4
ORD_012497,1,debit_card,6,204.67
ORD_012498,1,credit_card,2,111.37
ORD_012499,1,voucher,12,52.94
ORD_012500,1,boleto,1,299.47
ORD_012501,1,voucher,1,127.23
ORD_012502,1,voucher,6,70.71
ORD_012503,1,debit_card,1,130.95
ORD_012504,1,credit_card,1,98.23
ORD_012505,1,debit_card,2,127.89
ORD_012506,1,boleto,6,155.56
ORD_012507,1,credit_card,1,391.59
ORD_012508,1,boleto,2,348.88
ORD_012509,1,boleto,12,328.07
ORD_012510,1,boleto,1,143.97
ORD_012511,1,boleto,1,60.41
ORD_012512,1,boleto,1,56.45
ORD_012513,1,debit_card,2,84.79
ORD_012514,1,credit_card,1,471.5
ORD_012515,1,credit_card,1,230.51
ORD_012516,1,boleto,12,124.83
ORD_012517,1,voucher,1,149.31
ORD_012518,1,debit_card,6,449.07
ORD_012519,1,boleto,2,174.44
ORD_012520,1,debit_card,1,185.31
ORD_012521,1,debit_card,1,173.65
ORD_012522,1,voucher,1,76.99
ORD_012523,1,voucher,2,156.88
ORD_012524,1,credit_card,1,69.71
ORD_012525,1,voucher,2,307.19
ORD_012526,1,credit_card,2,237.47
ORD_012527,1,voucher,1,161.93
ORD_012528,1,credit_card,6,136.75
ORD_012529,1,credit_card,3,150.52
ORD_012530,1,credit_card,1,279.92
ORD_012531,1,boleto,1,93.11
ORD_012532,1,debit_card,12,72.66
ORD_012533,1,credit_card,6,115.98
ORD_012534,1,debit_card,1,52.65
ORD_012535,1,voucher,1,73.2
ORD_012536,1,voucher,12,236.44
ORD_012537,1,boleto,3,140.4
ORD_012538,1,voucher,12,173.13
ORD_012539,1,credit_card,2,173.54
ORD_012540,1,credit_card,2,82.27
ORD_012541,1,credit_card,1,237.11
ORD_012542,1,debit_card,12,444.7
ORD_012543,1,voucher,6,106.04
ORD_012544,1,boleto,1,112.26
ORD_012545,1,credit_card,2,110.5
ORD_012546,1,debit_card,1,409.28
ORD_012547,1,boleto,1,108.85
ORD_012548,1,credit_card,2,96.61
ORD_012549,1,credit_card,2,137.31
ORD_012550,1,debit_card,2,232.28
ORD_012551,1,credit_card,12,41.59
ORD_012552,1,debit_card,12,234.52
ORD_012553,1,credit_card,3,71.93
ORD_012554,1,boleto,1,32.77
ORD_012555,1,debit_card,1,65.36
ORD_012556,1,voucher,6,183.1
ORD_012557,1,debit_card,1,577.28
ORD_012558,1,boleto,1,412.57
ORD_012559,1,debit_card,3,186.22
ORD_012560,1,boleto,1,198.87
ORD_012561,1,debit_card,6,107.69
ORD_012562,1,debit_card,6,291.08
ORD_012563,1,debit_card,2,518.23
ORD_012564,1,voucher,3,151.22
ORD_012565,1,credit_card,1,163.73
ORD_012566,1,debit_card,3,187.02
ORD_012567,1,voucher,2,183.66
ORD_012568,1,credit_card,1,230.65
ORD_012569,1,voucher,6,82.45
ORD_012570,1,boleto,6,245.53
ORD_012571,1,voucher,6,174.4
ORD_012572,1,credit_card,6,244.42
ORD_012573,1,debit_card,12,204.23
ORD_012574,1,voucher,2,199.63
ORD_012575,1,voucher,2,151.37
ORD_012576,1,debit_card,12,86.16
ORD_012577,1,boleto,6,166.03
ORD_012578,1,voucher,2,196.82
ORD_012579,1,credit_card,1,507.09
ORD_012580,1,boleto,6,25.05
ORD_012581,1,voucher,1,278.87
ORD_012582,1,credit_card,6,91.9
ORD_012583,1,voucher,3,67.63
ORD_012584,1,credit_card,2,743.01
ORD_012585,1,boleto,12,91.26
ORD_012586,1,voucher,3,227.14
ORD_012587,1,debit_card,1,235.97
ORD_012588,1,debit_card,1,82.23
ORD_012589,1,credit_card,1,366.32
ORD_012590,1,credit_card,6,145.5
ORD_012591,1,boleto,1,111.53
ORD_012592,1,boleto,12,405.37
ORD_012593,1,credit_card,2,859.99
ORD_012594,1,debit_card,6,121.6
ORD_012595,1,credit_card,2,143.76
ORD_012596,1,voucher,12,90.18
ORD_012597,1,voucher,6,64.19
ORD_012598,1,voucher,12,271.83
ORD_012599,1,voucher,6,460.01
ORD_012600,1,boleto,3,599.95
ORD_012601,1,debit_card,6,129.84
ORD_012602,1,debit_card,1,132.72
ORD_012603,1,credit_card,2,257.54
ORD_012604,1,voucher,2,290.09
ORD_012605,1,boleto,6,106.45
ORD_012606,1,voucher,2,322.38
ORD_012607,1,voucher,2,23.56
ORD_012608,1,boleto,1,106.79
ORD_012609,1,credit_card,2,64.87
ORD_012610,1,debit_card,12,170.53
ORD_012611,1,boleto,6,237.99
ORD_012612,1,voucher,3,316.89
ORD_012613,1,credit_card,3,88.69
ORD_012614,1,voucher,2,255.23
ORD_012615,1,credit_card,6,109.29
ORD_012616,1,credit_card,1,50.41
ORD_012617,1,boleto,6,42.3
ORD_012618,1,boleto,12,217.4
ORD_012619,1,boleto,1,206.13
ORD_012620,1,credit_card,3,114.04
ORD_012621,1,voucher,6,306.62
ORD_012622,1,debit_card,2,227.52
ORD_012623,1,boleto,6,116.64
ORD_012624,1,credit_card,3,107.2
ORD_012625,1,voucher,6,331.76
ORD_012626,1,credit_card,6,183.37
ORD_012627,1,debit_card,3,159.12
ORD_012628,1,voucher,1,93.59
ORD_012629,1,boleto,3,93.64
ORD_012630,1,credit_card,1,221.71
ORD_012631,1,debit_card,1,396.16
ORD_012632,1,debit_card,12,108.16
ORD_012633,1,voucher,2,150.09
ORD_012634,1,debit_card,2,314.06
ORD_012635,1,debit_card,2,114.59
ORD_012636,1,voucher,6,30.55
ORD_012637,1,debit_card,6,80.27
ORD_012638,1,boleto,2,362.25
ORD_012639,1,credit_card,6,81.45
ORD_012640,1,voucher,1,109.4
ORD_012641,1,debit_card,6,159.73
ORD_012642,1,boleto,1,375.15
ORD_012643,1,boleto,3,448.29
ORD_012644,1,debit_card,1,109.77
ORD_012645,1,credit_card,12,39.47
ORD_012646,1,debit_card,3,58.92
ORD_012647,1,voucher,12,728.82
ORD_012648,1,credit_card,2,393.46
ORD_012649,1,debit_card,12,166.29
ORD_012650,1,debit_card,2,226.52
ORD_012651,1,credit_card,2,127.21
ORD_012652,1,boleto,6,148.16
ORD_012653,1,boleto,1,317.23
ORD_012654,1,credit_card,1,464.51
ORD_012655,1,debit_card,2,277.39
ORD_012656,1,boleto,2,347.11
ORD_012657,1,debit_card,2,107.73
ORD_012658,1,debit_card,6,366.7
ORD_012659,1,debit_card,1,301.78
ORD_012660,1,voucher,1,111.06
ORD_012661,1,debit_card,2,112.52
ORD_012662,1,voucher,1,138.64
ORD_012663,1,boleto,1,186.78
ORD_012664,1,boleto,3,754.93
ORD_012665,1,debit_card,2,232.25
ORD_012666,1,voucher,3,145.26
ORD_012667,1,debit_card,1,269.97
ORD_012668,1,boleto,1,346.35
ORD_012669,1,debit_card,3,336.65
ORD_012670,1,credit_card,3,283.2
ORD_012671,1,voucher,3,86.53
ORD_012672,1,debit_card,1,270.66
ORD_012673,1,boleto,6,80.41
ORD_012674,1,debit_card,2,112.52
ORD_012675,1,debit_card,1,312.9
ORD_012676,1,debit_card,2,116.26
ORD_012677,1,credit_card,1,108.57
ORD_012678,1,voucher,1,279.22
ORD_012679,1,credit_card,6,142.4
ORD_012680,1,voucher,2,518.25
ORD_012681,1,voucher,2,71.63
ORD_012682,1,voucher,1,97.08
ORD_012683,1,credit_card,3,39.61
ORD_012684,1,credit_card,1,114.55
ORD_012685,1,debit_card,2,39.5
ORD_012686,1,voucher,1,169.99
ORD_012687,1,voucher,2,279.85
ORD_012688,1,boleto,3,50.07
ORD_012689,1,credit_card,12,252.47
ORD_012690,1,voucher,3,440.74
ORD_012691,1,credit_card,1,140.44
ORD_012692,1,voucher,6,31.2
ORD_012693,1,boleto,3,166.93
ORD_012694,1,voucher,2,222.76
ORD_012695,1,debit_card,1,147.34
ORD_012696,1,boleto,6,38.24
ORD_012697,1,credit_card,3,210.51
ORD_012698,1,credit_card,2,709.02
ORD_012699,1,voucher,2,190.61
ORD_012700,1,debit_card,6,211.47
ORD_012701,1,credit_card,2,97.44
ORD_012702,1,credit_card,3,62.89
ORD_012703,1,credit_card,2,340.0
ORD_012704,1,voucher,3,82.55
ORD_012705,1,debit_card,2,236.65
ORD_012706,1,debit_card,1,26.1
ORD_012707,1,credit_card,3,141.24
ORD_012708,1,boleto,2,310.4
ORD_012709,1,boleto,1,108.21
ORD_012710,1,debit_card,6,79.62
ORD_012711,1,voucher,1,367.96
ORD_012712,1,debit_card,1,78.08
ORD_012713,1,voucher,1,62.6
ORD_012714,1,credit_card,1,52.99
ORD_012715,1,voucher,2,156.19
ORD_012716,1,debit_card,2,215.72
ORD_012717,1,voucher,1,59.53
ORD_012718,1,debit_card,2,233.73
ORD_012719,1,credit_card,2,98.88
ORD_012720,1,boleto,1,174.49
ORD_012721,1,debit_card,3,347.74
ORD_012722,1,boleto,6,109.63
ORD_012723,1,debit_card,3,605.0
ORD_012724,1,voucher,1,69.33
ORD_012725,1,voucher,1,855.65
ORD_012726,1,voucher,2,351.16
ORD_012727,1,debit_card,3,159.72
ORD_012728,1,voucher,6,147.37
ORD_012729,1,voucher,1,80.14
ORD_012730,1,voucher,1,119.91
ORD_012731,1,voucher,1,113.21
ORD_012732,1,boleto,2,85.34
ORD_012733,1,voucher,1,177.18
ORD_012734,1,debit_card,1,288.98
ORD_012735,1,credit_card,6,110.25
ORD_012736,1,credit_card,3,90.74
ORD_012737,1,debit_card,2,136.95
ORD_012738,1,boleto,1,167.06
ORD_012739,1,boleto,2,207.51
ORD_012740,1,credit_card,1,198.64
ORD_012741,1,voucher,1,58.07
ORD_012742,1,debit_card,2,156.05
ORD_012743,1,voucher,1,88.08
ORD_012744,1,debit_card,2,257.74
ORD_012745,1,voucher,1,190.04
ORD_012746,1,boleto,1,99.43
ORD_012747,1,boleto,3,132.93
ORD_012748,1,voucher,1,120.78
ORD_012749,1,voucher,3,158.28
ORD_012750,1,credit_card,1,53.75
ORD_012751,1,voucher,3,179.52
ORD_012752,1,credit_card,3,131.36
ORD_012753,1,debit_card,1,20.74
ORD_012754,1,credit_card,3,297.08
ORD_012755,1,voucher,1,134.92
ORD_012756,1,boleto,1,294.74
ORD_012757,1,voucher,12,85.78
ORD_012758,1,boleto,6,41.9
ORD_012759,1,voucher,6,80.05
ORD_012760,1,voucher,1,222.62
ORD_012761,1,debit_card,12,179.48
ORD_012762,1,voucher,3,229.39
ORD_012763,1,debit_card,1,76.85
ORD_012764,1,credit_card,1,87.94
ORD_012765,1,voucher,3,110.95
ORD_012766,1,boleto,12,150.44
ORD_012767,1,credit_card,3,218.33
ORD_012768,1,voucher,2,410.06
ORD_012769,1,debit_card,1,208.51
ORD_012770,1,voucher,6,374.84
ORD_012771,1,boleto,2,91.95
ORD_012772,1,voucher,1,80.84
ORD_012773,1,boleto,1,700.66
ORD_012774,1,credit_card,1,553.07
ORD_012775,1,voucher,1,66.67
ORD_012776,1,boleto,2,51.37
ORD_012777,1,debit_card,1,151.29
ORD_012778,1,credit_card,6,52.62
ORD_012779,1,boleto,1,258.23
ORD_012780,1,debit_card,1,132.28
ORD_012781,1,debit_card,1,77.05
ORD_012782,1,voucher,6,247.37
ORD_012783,1,boleto,2,40.63
ORD_012784,1,voucher,1,534.01
ORD_012785,1,boleto,2,200.01
ORD_012786,1,voucher,6,88.03
ORD_012787,1,credit_card,2,237.36
ORD_012788,1,debit_card,2,82.8
ORD_012789,1,debit_card,1,98.42
ORD_012790,1,boleto,12,85.28
ORD_012791,1,voucher,6,268.09
ORD_012792,1,credit_card,1,445.98
ORD_012793,1,debit_card,1,82.39
ORD_012794,1,debit_card,2,44.42
ORD_012795,1,debit_card,6,416.74
ORD_012796,1,boleto,1,144.79
ORD_012797,1,boleto,2,271.45
ORD_012798,1,voucher,1,386.37
ORD_012799,1,voucher,1,161.21
ORD_012800,1,voucher,2,348.68
ORD_012801,1,voucher,6,113.21
ORD_012802,1,boleto,1,170.03
ORD_012803,1,credit_card,2,100.23
ORD_012804,1,credit_card,3,89.45
ORD_012805,1,credit_card,1,100.05
ORD_012806,1,credit_card,2,194.18
ORD_012807,1,debit_card,6,401.78
ORD_012808,1,boleto,6,30.07
ORD_012809,1,boleto,3,124.17
ORD_012810,1,credit_card,1,68.91
ORD_012811,1,boleto,1,230.86
ORD_012812,1,voucher,1,115.51
ORD_012813,1,debit_card,12,227.07
ORD_012814,1,debit_card,3,358.69
ORD_012815,1,credit_card,1,127.81
ORD_012816,1,debit_card,2,86.58
ORD_012817,1,debit_card,1,30.93
ORD_012818,1,debit_card,6,181.8
ORD_012819,1,voucher,6,48.82
ORD_012820,1,voucher,3,460.68
ORD_012821,1,voucher,1,50.25
ORD_012822,1,debit_card,2,31.21
ORD_012823,1,boleto,3,134.27
ORD_012824,1,voucher,1,88.87
ORD_012825,1,credit_card,3,84.19
ORD_012826,1,voucher,1,67.75
ORD_012827,1,voucher,2,75.27
ORD_012828,1,boleto,1,126.06
ORD_012829,1,boleto,3,153.19
ORD_012830,1,boleto,1,155.25
ORD_012831,1,credit_card,1,158.2
ORD_012832,1,debit_card,3,153.42
ORD_012833,1,credit_card,3,53.51
ORD_012834,1,boleto,2,66.22
ORD_012835,1,credit_card,1,76.18
ORD_012836,1,voucher,2,263.05
ORD_012837,1,debit_card,1,73.44
ORD_012838,1,credit_card,1,166.0
ORD_012839,1,credit_card,1,86.23
ORD_012840,1,credit_card,12,130.19
ORD_012841,1,credit_card,2,58.85
ORD_012842,1,boleto,6,213.74
ORD_012843,1,boleto,2,76.21
ORD_012844,1,boleto,1,131.15
ORD_012845,1,credit_card,2,327.71
ORD_012846,1,credit_card,6,32.84
ORD_012847,1,voucher,1,106.19
ORD_012848,1,voucher,1,107.83
ORD_012849,1,voucher,1,132.04
ORD_012850,1,boleto,2,62.46
ORD_012851,1,boleto,2,91.13
ORD_012852,1,boleto,3,199.94
ORD_012853,1,debit_card,1,133.82
ORD_012854,1,voucher,2,300.81
ORD_012855,1,voucher,6,363.8
ORD_012856,1,voucher,3,111.75
ORD_012857,1,debit_card,2,353.08
ORD_012858,1,voucher,2,186.25
ORD_012859,1,debit_card,6,310.19
ORD_012860,1,debit_card,2,475.12
ORD_012861,1,debit_card,6,134.44
ORD_012862,1,boleto,12,449.96
ORD_012863,1,credit_card,1,96.03
ORD_012864,1,boleto,6,67.66
ORD_012865,1,debit_card,1,156.65
ORD_012866,1,debit_card,1,120.27
ORD_012867,1,credit_card,2,338.7
ORD_012868,1,credit_card,2,32.78
ORD_012869,1,credit_card,1,74.19
ORD_012870,1,voucher,12,108.49
ORD_012871,1,boleto,1,119.43
ORD_012872,1,credit_card,3,174.39
ORD_012873,1,boleto,1,89.03
ORD_012874,1,boleto,1,365.61
ORD_012875,1,boleto,6,362.95
ORD_012876,1,boleto,6,614.45
ORD_012877,1,voucher,12,85.29
ORD_012878,1,voucher,6,99.74
ORD_012879,1,boleto,2,189.14
ORD_012880,1,credit_card,1,49.57
ORD_012881,1,credit_card,6,116.58
ORD_012882,1,boleto,1,257.34
ORD_012883,1,voucher,3,87.51
ORD_012884,1,boleto,1,65.87
ORD_012885,1,voucher,1,161.89
ORD_012886,1,debit_card,2,525.96
ORD_012887,1,voucher,2,587.13
ORD_012888,1,boleto,12,92.39
ORD_012889,1,boleto,12,101.77
ORD_012890,1,voucher,3,68.0
ORD_012891,1,boleto,12,83.81
ORD_012892,1,credit_card,1,73.31
ORD_012893,1,credit_card,2,129.15
ORD_012894,1,credit_card,6,46.3
ORD_012895,1,voucher,1,50.05
ORD_012896,1,voucher,2,219.69
ORD_012897,1,credit_card,6,279.9
ORD_012898,1,voucher,3,140.99
ORD_012899,1,voucher,3,267.42
ORD_012900,1,voucher,6,303.96
ORD_012901,1,credit_card,6,113.12
ORD_012902,1,voucher,1,549.51
ORD_012903,1,boleto,1,82.95
ORD_012904,1,debit_card,1,154.65
ORD_012905,1,credit_card,1,55.77
ORD_012906,1,credit_card,2,494.69
ORD_012907,1,voucher,1,210.62
ORD_012908,1,credit_card,1,91.17
ORD_012909,1,boleto,6,125.43
ORD_012910,1,credit_card,1,74.62
ORD_012911,1,credit_card,6,170.76
ORD_012912,1,voucher,1,440.03
ORD_012913,1,voucher,6,119.5
ORD_012914,1,credit_card,1,94.84
ORD_012915,1,debit_card,2,135.56
ORD_012916,1,boleto,12,324.58
ORD_012917,1,boleto,3,273.98
ORD_012918,1,boleto,1,88.55
ORD_012919,1,boleto,3,132.59
ORD_012920,1,debit_card,1,119.52
ORD_012921,1,credit_card,1,200.42
ORD_012922,1,boleto,2,362.83
ORD_012923,1,boleto,6,208.74
ORD_012924,1,credit_card,6,435.04
ORD_012925,1,credit_card,3,363.17
ORD_012926,1,debit_card,1,85.48
ORD_012927,1,voucher,6,35.15
ORD_012928,1,boleto,6,163.23
ORD_012929,1,boleto,12,30.68
ORD_012930,1,debit_card,2,284.1
ORD_012931,1,credit_card,6,88.24
ORD_012932,1,voucher,3,167.14
ORD_012933,1,debit_card,6,131.54
ORD_012934,1,debit_card,1,241.83
ORD_012935,1,boleto,1,71.42
ORD_012936,1,debit_card,2,233.13
ORD_012937,1,debit_card,1,155.01
ORD_012938,1,debit_card,2,165.67
ORD_012939,1,voucher,1,147.8
ORD_012940,1,credit_card,1,302.05
ORD_012941,1,debit_card,2,113.08
ORD_012942,1,boleto,2,421.55
ORD_012943,1,voucher,1,39.42
ORD_012944,1,credit_card,2,135.41
ORD_012945,1,debit_card,2,31.83
ORD_012946,1,credit_card,3,47.13
ORD_012947,1,debit_card,12,103.81
ORD_012948,1,boleto,2,299.27
ORD_012949,1,voucher,12,285.04
ORD_012950,1,voucher,1,318.5
ORD_012951,1,voucher,3,89.68
ORD_012952,1,credit_card,1,251.2
ORD_012953,1,voucher,1,114.19
ORD_012954,1,debit_card,1,223.45
ORD_012955,1,voucher,1,63.61
ORD_012956,1,boleto,3,281.29
ORD_012957,1,boleto,2,379.3
ORD_012958,1,debit_card,6,251.5
ORD_012959,1,debit_card,12,279.68
ORD_012960,1,debit_card,1,179.3
ORD_012961,1,debit_card,3,176.24
ORD_012962,1,voucher,2,110.14
ORD_012963,1,debit_card,12,118.73
ORD_012964,1,debit_card,1,336.68
ORD_012965,1,debit_card,1,126.03
ORD_012966,1,credit_card,1,206.86
ORD_012967,1,voucher,1,184.13
ORD_012968,1,voucher,6,594.11
ORD_012969,1,voucher,2,216.4
ORD_012970,1,debit_card,3,183.69
ORD_012971,1,debit_card,1,96.93
ORD_012972,1,boleto,6,123.97
ORD_012973,1,boleto,2,132.52
ORD_012974,1,debit_card,12,605.72
ORD_012975,1,debit_card,2,70.33
ORD_012976,1,boleto,1,191.61
ORD_012977,1,voucher,1,86.56
ORD_012978,1,voucher,1,145.19
ORD_012979,1,voucher,6,237.23
ORD_012980,1,voucher,1,144.22
ORD_012981,1,voucher,1,37.36
ORD_012982,1,debit_card,2,101.72
ORD_012983,1,credit_card,1,123.1
ORD_012984,1,boleto,6,59.72
ORD_012985,1,credit_card,2,214.73
ORD_012986,1,boleto,1,319.04
ORD_012987,1,voucher,2,142.26
ORD_012988,1,boleto,3,85.26
ORD_012989,1,credit_card,3,322.09
ORD_012990,1,credit_card,1,30.33
ORD_012991,1,boleto,2,189.38
ORD_012992,1,debit_card,1,157.25
ORD_012993,1,boleto,2,119.26
ORD_012994,1,voucher,1,107.75
ORD_012995,1,voucher,1,125.36
ORD_012996,1,debit_card,2,43.41
ORD_012997,1,debit_card,2,163.78
ORD_012998,1,debit_card,6,39.46
ORD_012999,1,credit_card,6,165.14
ORD_013000,1,boleto,6,90.47
ORD_013001,1,voucher,6,54.32
ORD_013002,1,voucher,1,429.11
ORD_013003,1,boleto,1,153.31
ORD_013004,1,debit_card,1,112.65
ORD_013005,1,boleto,1,98.18
ORD_013006,1,voucher,1,206.89
ORD_013007,1,debit_card,1,119.63
ORD_013008,1,credit_card,1,140.83
ORD_013009,1,boleto,3,83.19
ORD_013010,1,boleto,2,21.06
ORD_013011,1,voucher,1,133.95
ORD_013012,1,debit_card,6,166.44
ORD_013013,1,debit_card,12,85.66
ORD_013014,1,debit_card,2,256.8
ORD_013015,1,voucher,3,137.63
ORD_013016,1,debit_card,3,299.58
ORD_013017,1,credit_card,2,87.73
ORD_013018,1,boleto,2,59.07
ORD_013019,1,boleto,3,50.48
ORD_013020,1,credit_card,1,108.48
ORD_013021,1,credit_card,3,137.44
ORD_013022,1,debit_card,1,154.68
ORD_013023,1,boleto,3,405.73
ORD_013024,1,credit_card,1,33.38
ORD_013025,1,boleto,6,193.37
ORD_013026,1,boleto,3,375.58
ORD_013027,1,debit_card,2,411.35
ORD_013028,1,boleto,3,411.82
ORD_013029,1,debit_card,3,235.46
ORD_013030,1,voucher,12,105.3
ORD_013031,1,debit_card,2,332.6
ORD_013032,1,boleto,2,102.53
ORD_013033,1,voucher,6,439.11
ORD_013034,1,debit_card,2,421.71
ORD_013035,1,debit_card,1,77.18
ORD_013036,1,voucher,1,228.9
ORD_013037,1,voucher,1,484.42
ORD_013038,1,credit_card,3,105.77
ORD_013039,1,voucher,12,243.36
ORD_013040,1,boleto,1,223.4
ORD_013041,1,boleto,3,216.32
ORD_013042,1,credit_card,2,84.51
ORD_013043,1,credit_card,1,62.8
ORD_013044,1,voucher,2,679.19
ORD_013045,1,credit_card,1,135.0
ORD_013046,1,voucher,12,199.51
ORD_013047,1,boleto,6,99.05
ORD_013048,1,debit_card,2,377.4
ORD_013049,1,voucher,2,82.33
ORD_013050,1,debit_card,1,109.29
ORD_013051,1,credit_card,3,280.86
ORD_013052,1,debit_card,3,310.28
ORD_013053,1,boleto,12,263.67
ORD_013054,1,voucher,2,53.69
ORD_013055,1,debit_card,1,120.48
ORD_013056,1,debit_card,3,288.25
ORD_013057,1,credit_card,1,488.92
ORD_013058,1,debit_card,2,282.28
ORD_013059,1,boleto,2,50.59
ORD_013060,1,debit_card,12,80.05
ORD_013061,1,credit_card,2,111.07
ORD_013062,1,boleto,3,40.59
ORD_013063,1,debit_card,1,124.67
ORD_013064,1,credit_card,12,133.15
ORD_013065,1,debit_card,2,406.77
ORD_013066,1,debit_card,6,207.8
ORD_013067,1,credit_card,6,333.4
ORD_013068,1,voucher,1,82.72
ORD_013069,1,debit_card,6,63.78
ORD_013070,1,credit_card,1,153.89
ORD_013071,1,debit_card,12,151.2
ORD_013072,1,boleto,1,124.45
ORD_013073,1,credit_card,3,165.07
ORD_013074,1,debit_card,1,33.87
ORD_013075,1,credit_card,2,99.53
ORD_013076,1,debit_card,2,120.19
ORD_013077,1,credit_card,6,287.15
ORD_013078,1,debit_card,12,213.69
ORD_013079,1,debit_card,1,97.89
ORD_013080,1,debit_card,2,308.06
ORD_013081,1,debit_card,6,38.84
ORD_013082,1,credit_card,3,73.13
ORD_013083,1,debit_card,2,116.04
ORD_013084,1,boleto,1,48.03
ORD_013085,1,debit_card,2,712.18
ORD_013086,1,voucher,1,1034.06
ORD_013087,1,credit_card,3,102.17
ORD_013088,1,boleto,6,132.42
ORD_013089,1,boleto,3,70.56
ORD_013090,1,credit_card,1,60.88
ORD_013091,1,credit_card,2,39.12
ORD_013092,1,credit_card,2,233.33
ORD_013093,1,debit_card,12,614.79
ORD_013094,1,debit_card,2,653.15
ORD_013095,1,voucher,3,66.72
ORD_013096,1,voucher,3,151.34
ORD_013097,1,credit_card,12,758.65
ORD_013098,1,debit_card,6,64.96
ORD_013099,1,boleto,6,198.88
ORD_013100,1,debit_card,2,280.92
ORD_013101,1,boleto,6,97.85
ORD_013102,1,debit_card,2,63.43
ORD_013103,1,voucher,2,104.9
ORD_013104,1,boleto,2,107.86
ORD_013105,1,boleto,6,318.97
ORD_013106,1,boleto,1,118.77
ORD_013107,1,voucher,2,312.29
ORD_013108,1,boleto,6,43.57
ORD_013109,1,boleto,1,188.59
ORD_013110,1,credit_card,1,131.9
ORD_013111,1,voucher,1,58.94
ORD_013112,1,debit_card,2,110.69
ORD_013113,1,voucher,1,130.96
ORD_013114,1,debit_card,6,212.56
ORD_013115,1,voucher,6,122.47
ORD_013116,1,debit_card,6,75.08
ORD_013117,1,boleto,1,189.54
ORD_013118,1,credit_card,6,74.15
ORD_013119,1,credit_card,3,52.86
ORD_013120,1,debit_card,1,273.14
ORD_013121,1,boleto,1,254.08
ORD_013122,1,credit_card,2,156.5
ORD_013123,1,credit_card,1,71.6
ORD_013124,1,voucher,1,78.61
ORD_013125,1,voucher,6,463.96
ORD_013126,1,voucher,3,547.26
ORD_013127,1,debit_card,1,704.45
ORD_013128,1,voucher,6,157.73
ORD_013129,1,debit_card,3,101.41
ORD_013130,1,voucher,1,115.12
ORD_013131,1,credit_card,12,115.98
ORD_013132,1,debit_card,6,198.11
ORD_013133,1,boleto,1,162.04
ORD_013134,1,boleto,6,533.09
ORD_013135,1,debit_card,12,267.18
ORD_013136,1,credit_card,2,204.74
ORD_013137,1,voucher,1,360.63
ORD_013138,1,voucher,2,256.57
ORD_013139,1,voucher,3,421.77
ORD_013140,1,boleto,1,66.94
ORD_013141,1,debit_card,1,199.6
ORD_013142,1,voucher,6,206.78
ORD_013143,1,voucher,3,319.97
ORD_013144,1,credit_card,1,230.52
ORD_013145,1,credit_card,1,88.67
ORD_013146,1,debit_card,3,148.01
ORD_013147,1,credit_card,1,822.46
